"","y_138"
"224",0
"225",0
"226",0
"227",0
"228",0
"229",0
"230",0
"231",0
"232",0
"233",0
"234",0
"235",0
"236",0
"237",0
"238",0
"239",0
"240",0
"241",0
"242",0
"243",0
"244",0
"245",0
"246",0
"247",0
"248",0
"249",0
"250",0
"251",0
"252",0
"253",0
"254",0
"255",0
"256",0
"257",0
"258",0
"259",0
"260",0
"261",0
"262",0
"263",0
"264",0
"265",0
"266",0
"267",0
"268",0
"269",0
"270",0
"271",0
"272",0
"273",0
"274",0
"275",0
"276",0
"277",0
"278",0
"279",0
"280",0
"281",0
"282",0
"283",0
"284",0
"285",0
"286",0
"287",0
"288",0
"289",0
"290",0
"291",0
"292",0
"293",0
"294",0
"295",0
"296",0
"297",0
"298",0
"299",0
"300",0
"301",0
"302",0
"303",0
"304",0
"305",0
"306",0
"307",0
"308",0
"309",0
"310",0
"311",0
"312",0
"313",0
"314",0
"315",0
"316",0
"317",0
"318",0
"319",0
"320",0
"321",0
"322",0
"323",0
"324",0
"325",0
"326",0
"327",0
"328",0
"329",0
"330",0
"331",0
"332",0
"333",0
"334",0
"335",0
"336",0
"337",0
"338",0
"339",0
"340",0
"341",0
"342",0
"343",3
"344",1
"345",0
"346",0
"347",0
"348",0
"349",0
"350",0
"351",0
"352",0
"353",7
"354",0
"355",0
"356",0
"357",0
"358",0
"359",0
"360",0
"361",0
"362",0
"363",16
"364",2
"365",0
"366",0
"367",0
"368",0
"369",0
"370",0
"371",0
"372",0
"373",0
"374",0
"375",0
"376",19
"377",5
"378",0
"379",0
"380",0
"381",0
"382",0
"383",0
"384",0
"385",10
"386",4
"387",0
"388",0
"389",0
"390",0
"391",0
"392",0
"393",0
"394",3
"395",15
"396",1
"397",0
"398",0
"399",5
"400",1
"401",0
"402",0
"403",14
"404",3
"405",0
"406",0
"407",1
"408",4
"409",8
"410",0
"411",0
"412",0
"413",0
"414",10
"415",3
"416",0
"417",1
"418",10
"419",2
"420",0
"421",0
"422",7
"423",7
"424",0
"425",0
"426",10
"427",1
"428",1
"429",3
"430",0
"431",0
"432",0
"433",3
"434",9
"435",2
"436",0
"437",0
"438",0
"439",5
"440",15
"441",0
"442",0
"443",0
"444",11
"445",3
"446",0
"447",15
"448",11
"449",0
"450",9
"451",5
"452",0
"453",0
"454",3
"455",7
"456",0
"457",0
"458",1
"459",0
"460",18
"461",3
"462",0
"463",1
"464",0
"465",12
"466",16
"467",1
"468",0
"469",0
"470",20
"471",10
"472",1
"473",11
"474",6
"475",2
"476",18
"477",1
"478",0
"479",0
"480",12
"481",4
"482",0
"483",0
"484",4
"485",13
"486",4
"487",7
"488",14
"489",0
"490",0
"491",11
"492",6
"493",0
"494",0
"495",4
"496",9
"497",1
"498",0
"499",19
"500",5
"501",0
"502",0
"503",0
"504",7
"505",18
"506",0
"507",0
"508",1
"509",8
"510",8
"511",1
"512",0
"513",0
"514",6
"515",12
"516",1
"517",1
"518",1
"519",17
"520",4
"521",1
"522",0
"523",15
"524",0
"525",4
"526",7
"527",0
"528",0
"529",9
"530",5
"531",0
"532",0
"533",1
"534",17
"535",1
"536",0
"537",1
"538",16
"539",2
"540",3
"541",8
"542",3
"543",0
"544",0
"545",7
"546",11
"547",0
"548",3
"549",1
"550",0
"551",0
"552",4
"553",11
"554",0
"555",0
"556",10
"557",0
"558",0
"559",0
"560",13
"561",1
"562",0
"563",0
"564",6
"565",2
"566",1
"567",0
"568",6
"569",1
"570",0
"571",0
"572",2
"573",11
"574",2
"575",0
"576",1
"577",0
"578",14
"579",1
"580",0
"581",1
"582",9
"583",7
"584",0
"585",0
"586",2
"587",5
"588",1
"589",5
"590",3
"591",0
"592",0
"593",3
"594",10
"595",4
"596",1
"597",8
"598",10
"599",0
"600",0
"601",0
"602",22
"603",2
"604",0
"605",3
"606",6
"607",1
"608",0
"609",4
"610",8
"611",3
"612",0
"613",1
"614",7
"615",3
"616",1
"617",0
"618",3
"619",14
"620",3
"621",0
"622",2
"623",14
"624",4
"625",0
"626",0
"627",0
"628",0
"629",0
"630",20
"631",9
"632",2
"633",0
"634",3
"635",24
"636",3
"637",0
"638",0
"639",0
"640",0
"641",0
"642",25
"643",11
"644",0
"645",0
"646",5
"647",16
"648",3
"649",0
"650",0
"651",6
"652",3
"653",1
"654",0
"655",15
"656",9
"657",1
"658",0
"659",1
"660",0
"661",8
"662",12
"663",0
"664",1
"665",0
"666",5
"667",15
"668",1
"669",4
"670",6
"671",3
"672",0
"673",0
"674",0
"675",10
"676",6
"677",1
"678",6
"679",8
"680",4
"681",0
"682",0
"683",1
"684",7
"685",6
"686",0
"687",1
"688",0
"689",17
"690",6
"691",0
"692",0
"693",1
"694",14
"695",5
"696",0
"697",1
"698",13
"699",5
"700",1
"701",0
"702",6
"703",6
"704",1
"705",0
"706",0
"707",4
"708",29
"709",3
"710",0
"711",0
"712",0
"713",0
"714",14
"715",14
"716",1
"717",0
"718",0
"719",0
"720",9
"721",14
"722",5
"723",1
"724",0
"725",8
"726",7
"727",0
"728",0
"729",0
"730",6
"731",25
"732",2
"733",4
"734",20
"735",3
"736",0
"737",0
"738",0
"739",6
"740",25
"741",5
"742",0
"743",1
"744",2
"745",5
"746",34
"747",2
"748",0
"749",0
"750",12
"751",3
"752",0
"753",1
"754",0
"755",22
"756",7
"757",0
"758",2
"759",7
"760",9
"761",1
"762",0
"763",0
"764",3
"765",26
"766",8
"767",1
"768",4
"769",18
"770",5
"771",0
"772",1
"773",1
"774",16
"775",3
"776",0
"777",0
"778",0
"779",0
"780",8
"781",16
"782",2
"783",0
"784",0
"785",0
"786",0
"787",11
"788",28
"789",7
"790",9
"791",15
"792",2
"793",0
"794",0
"795",0
"796",10
"797",25
"798",1
"799",3
"800",16
"801",2
"802",2
"803",2
"804",1
"805",32
"806",5
"807",1
"808",0
"809",9
"810",4
"811",1
"812",7
"813",18
"814",0
"815",0
"816",0
"817",0
"818",0
"819",12
"820",32
"821",3
"822",1
"823",0
"824",1
"825",8
"826",5
"827",0
"828",1
"829",19
"830",28
"831",2
"832",0
"833",2
"834",14
"835",6
"836",0
"837",0
"838",1
"839",2
"840",13
"841",14
"842",0
"843",0
"844",7
"845",23
"846",2
"847",0
"848",0
"849",18
"850",2
"851",0
"852",0
"853",3
"854",10
"855",2
"856",0
"857",1
"858",22
"859",7
"860",0
"861",0
"862",0
"863",1
"864",29
"865",7
"866",0
"867",2
"868",1
"869",30
"870",11
"871",0
"872",5
"873",7
"874",5
"875",1
"876",0
"877",0
"878",17
"879",10
"880",0
"881",1
"882",0
"883",10
"884",23
"885",3
"886",0
"887",8
"888",14
"889",2
"890",0
"891",1
"892",30
"893",7
"894",0
"895",1
"896",1
"897",22
"898",5
"899",2
"900",3
"901",0
"902",0
"903",0
"904",5
"905",34
"906",9
"907",0
"908",1
"909",15
"910",15
"911",1
"912",1
"913",0
"914",25
"915",22
"916",3
"917",4
"918",21
"919",6
"920",0
"921",0
"922",1
"923",18
"924",4
"925",0
"926",0
"927",25
"928",9
"929",2
"930",1
"931",0
"932",0
"933",25
"934",11
"935",2
"936",0
"937",0
"938",4
"939",34
"940",7
"941",1
"942",0
"943",11
"944",23
"945",1
"946",0
"947",1
"948",21
"949",10
"950",1
"951",0
"952",0
"953",1
"954",0
"955",33
"956",9
"957",2
"958",1
"959",0
"960",12
"961",39
"962",6
"963",3
"964",27
"965",2
"966",1
"967",2
"968",35
"969",7
"970",2
"971",0
"972",26
"973",8
"974",1
"975",0
"976",8
"977",35
"978",6
"979",0
"980",19
"981",10
"982",3
"983",0
"984",20
"985",20
"986",3
"987",0
"988",16
"989",7
"990",1
"991",1
"992",0
"993",1
"994",27
"995",22
"996",2
"997",21
"998",13
"999",4
"1000",1
"1001",16
"1002",17
"1003",2
"1004",20
"1005",13
"1006",16
"1007",28
"1008",5
"1009",0
"1010",0
"1011",27
"1012",15
"1013",1
"1014",1
"1015",37
"1016",29
"1017",9
"1018",9
"1019",31
"1020",3
"1021",1
"1022",8
"1023",38
"1024",8
"1025",1
"1026",6
"1027",41
"1028",5
"1029",0
"1030",0
"1031",0
"1032",7
"1033",46
"1034",32
"1035",3
"1036",30
"1037",22
"1038",3
"1039",0
"1040",19
"1041",36
"1042",4
"1043",16
"1044",15
"1045",1
"1046",0
"1047",15
"1048",48
"1049",3
"1050",1
"1051",2
"1052",0
"1053",28
"1054",34
"1055",5
"1056",0
"1057",0
"1058",5
"1059",42
"1060",32
"1061",4
"1062",8
"1063",37
"1064",18
"1065",7
"1066",36
"1067",30
"1068",4
"1069",1
"1070",27
"1071",43
"1072",6
"1073",2
"1074",19
"1075",43
"1076",5
"1077",1
"1078",2
"1079",1
"1080",26
"1081",48
"1082",50
"1083",3
"1084",33
"1085",29
"1086",3
"1087",0
"1088",8
"1089",58
"1090",43
"1091",24
"1092",38
"1093",8
"1094",3
"1095",5
"1096",49
"1097",17
"1098",1
"1099",0
"1100",27
"1101",47
"1102",12
"1103",48
"1104",35
"1105",4
"1106",30
"1107",21
"1108",2
"1109",0
"1110",14
"1111",42
"1112",25
"1113",2
"1114",0
"1115",5
"1116",61
"1117",51
"1118",14
"1119",0
"1120",18
"1121",52
"1122",26
"1123",46
"1124",43
"1125",8
"1126",2
"1127",17
"1128",55
"1129",18
"1130",2
"1131",27
"1132",38
"1133",7
"1134",1
"1135",14
"1136",47
"1137",11
"1138",1
"1139",6
"1140",45
"1141",52
"1142",10
"1143",37
"1144",20
"1145",1
"1146",1
"1147",27
"1148",51
"1149",11
"1150",2
"1151",1
"1152",37
"1153",39
"1154",11
"1155",2
"1156",31
"1157",46
"1158",6
"1159",32
"1160",26
"1161",1
"1162",2
"1163",2
"1164",52
"1165",9
"1166",8
"1167",38
"1168",7
"1169",3
"1170",1
"1171",0
"1172",24
"1173",53
"1174",17
"1175",3
"1176",28
"1177",47
"1178",6
"1179",2
"1180",13
"1181",52
"1182",20
"1183",22
"1184",25
"1185",10
"1186",0
"1187",1
"1188",30
"1189",45
"1190",21
"1191",1
"1192",1
"1193",7
"1194",59
"1195",15
"1196",2
"1197",4
"1198",36
"1199",49
"1200",11
"1201",0
"1202",2
"1203",42
"1204",24
"1205",2
"1206",1
"1207",1
"1208",2
"1209",1
"1210",43
"1211",43
"1212",4
"1213",5
"1214",30
"1215",24
"1216",9
"1217",18
"1218",52
"1219",12
"1220",1
"1221",0
"1222",24
"1223",37
"1224",8
"1225",0
"1226",0
"1227",0
"1228",2
"1229",41
"1230",60
"1231",10
"1232",0
"1233",22
"1234",34
"1235",5
"1236",5
"1237",48
"1238",14
"1239",0
"1240",2
"1241",49
"1242",8
"1243",1
"1244",0
"1245",1
"1246",1
"1247",18
"1248",47
"1249",30
"1250",3
"1251",0
"1252",1
"1253",0
"1254",0
"1255",0
"1256",22
"1257",58
"1258",35
"1259",0
"1260",0
"1261",0
"1262",0
"1263",25
"1264",46
"1265",32
"1266",0
"1267",1
"1268",1
"1269",29
"1270",57
"1271",3
"1272",1
"1273",0
"1274",0
"1275",1
"1276",0
"1277",26
"1278",40
"1279",1
"1280",1
"1281",0
"1282",0
"1283",0
"1284",36
"1285",31
"1286",4
"1287",0
"1288",0
"1289",0
"1290",0
"1291",0
"1292",0
"1293",6
"1294",50
"1295",18
"1296",0
"1297",0
"1298",1
"1299",0
"1300",0
"1301",0
"1302",0
"1303",0
"1304",4
"1305",42
"1306",38
"1307",3
"1308",2
"1309",0
"1310",0
"1311",0
"1312",21
"1313",42
"1314",3
"1315",0
"1316",0
"1317",0
"1318",0
"1319",0
"1320",0
"1321",0
"1322",0
"1323",0
"1324",28
"1325",42
"1326",6
"1327",1
"1328",0
"1329",0
"1330",0
"1331",0
"1332",1
"1333",31
"1334",15
"1335",2
"1336",0
"1337",0
"1338",0
"1339",0
"1340",0
"1341",0
"1342",0
"1343",0
"1344",42
"1345",14
"1346",1
"1347",0
"1348",0
"1349",0
"1350",0
"1351",0
"1352",0
"1353",24
"1354",8
"1355",1
"1356",0
"1357",0
"1358",0
"1359",0
"1360",0
"1361",0
"1362",0
"1363",0
"1364",0
"1365",23
"1366",26
"1367",0
"1368",0
"1369",0
"1370",0
"1371",0
"1372",0
"1373",0
"1374",6
"1375",18
"1376",1
"1377",0
"1378",0
"1379",0
"1380",0
"1381",0
"1382",0
"1383",0
"1384",0
"1385",0
"1386",0
"1387",0
"1388",0
"1389",0
"1390",0
"1391",15
"1392",13
"1393",0
"1394",0
"1395",0
"1396",0
"1397",0
"1398",0
"1399",0
"1400",0
"1401",0
"1402",0
"1403",0
"1404",0
"1405",0
"1406",0
"1407",0
"1408",0
"1409",0
"1410",0
"1411",0
"1412",0
"1413",0
"1414",0
"1415",0
"1416",0
"1417",0
"1418",0
"1419",0
"1420",0
"1421",0
"1422",0
"1423",0
"1424",0
"1425",0
"1426",0
"1427",0
"1428",0
"1429",0
"1430",0
"1431",0
"1432",0
"1433",0
"1434",0
"1435",0
"1436",0
"1437",0
"1438",0
"1439",0
"1440",0
"1441",0
