"","y_145"
"224",0
"225",0
"226",0
"227",0
"228",0
"229",0
"230",0
"231",0
"232",0
"233",0
"234",0
"235",0
"236",0
"237",0
"238",0
"239",0
"240",0
"241",0
"242",0
"243",0
"244",0
"245",0
"246",0
"247",0
"248",0
"249",0
"250",0
"251",0
"252",0
"253",0
"254",0
"255",0
"256",0
"257",0
"258",0
"259",0
"260",0
"261",0
"262",0
"263",0
"264",0
"265",0
"266",0
"267",0
"268",0
"269",0
"270",0
"271",0
"272",0
"273",0
"274",0
"275",0
"276",0
"277",0
"278",0
"279",0
"280",0
"281",0
"282",0
"283",0
"284",0
"285",0
"286",0
"287",0
"288",0
"289",0
"290",0
"291",0
"292",0
"293",0
"294",0
"295",0
"296",0
"297",0
"298",0
"299",0
"300",0
"301",0
"302",0
"303",0
"304",0
"305",0
"306",0
"307",0
"308",0
"309",0
"310",0
"311",0
"312",0
"313",0
"314",0
"315",0
"316",0
"317",0
"318",0
"319",0
"320",0
"321",0
"322",0
"323",0
"324",0
"325",0
"326",0
"327",0
"328",0
"329",0
"330",0
"331",0
"332",0
"333",0
"334",0
"335",0
"336",0
"337",4
"338",0
"339",0
"340",0
"341",0
"342",0
"343",0
"344",0
"345",0
"346",0
"347",0
"348",3
"349",0
"350",0
"351",0
"352",0
"353",0
"354",0
"355",0
"356",0
"357",0
"358",7
"359",6
"360",0
"361",1
"362",0
"363",0
"364",0
"365",0
"366",0
"367",9
"368",9
"369",0
"370",0
"371",0
"372",0
"373",0
"374",0
"375",0
"376",0
"377",0
"378",31
"379",29
"380",0
"381",0
"382",0
"383",0
"384",0
"385",0
"386",0
"387",0
"388",0
"389",1
"390",0
"391",5
"392",60
"393",6
"394",0
"395",0
"396",0
"397",0
"398",0
"399",21
"400",52
"401",1
"402",0
"403",0
"404",0
"405",0
"406",0
"407",0
"408",0
"409",0
"410",36
"411",88
"412",9
"413",0
"414",38
"415",11
"416",0
"417",0
"418",12
"419",57
"420",2
"421",0
"422",0
"423",6
"424",70
"425",4
"426",0
"427",0
"428",0
"429",45
"430",37
"431",1
"432",18
"433",57
"434",2
"435",3
"436",67
"437",23
"438",0
"439",0
"440",0
"441",49
"442",19
"443",0
"444",21
"445",31
"446",2
"447",0
"448",8
"449",73
"450",13
"451",1
"452",0
"453",0
"454",0
"455",21
"456",88
"457",20
"458",0
"459",45
"460",50
"461",0
"462",30
"463",82
"464",1
"465",10
"466",57
"467",1
"468",0
"469",1
"470",68
"471",4
"472",0
"473",0
"474",0
"475",1
"476",81
"477",57
"478",1
"479",0
"480",3
"481",57
"482",21
"483",0
"484",12
"485",70
"486",0
"487",32
"488",27
"489",0
"490",11
"491",35
"492",1
"493",0
"494",0
"495",0
"496",0
"497",9
"498",42
"499",0
"500",0
"501",3
"502",41
"503",9
"504",42
"505",2
"506",3
"507",40
"508",1
"509",0
"510",1
"511",47
"512",16
"513",0
"514",22
"515",31
"516",0
"517",0
"518",0
"519",50
"520",19
"521",0
"522",1
"523",0
"524",11
"525",37
"526",0
"527",0
"528",0
"529",23
"530",54
"531",0
"532",0
"533",0
"534",54
"535",3
"536",0
"537",3
"538",49
"539",1
"540",11
"541",15
"542",0
"543",4
"544",25
"545",0
"546",0
"547",0
"548",13
"549",20
"550",0
"551",0
"552",29
"553",20
"554",0
"555",2
"556",25
"557",1
"558",0
"559",0
"560",28
"561",28
"562",0
"563",17
"564",15
"565",0
"566",0
"567",11
"568",24
"569",0
"570",3
"571",31
"572",1
"573",0
"574",5
"575",24
"576",2
"577",0
"578",0
"579",33
"580",3
"581",0
"582",0
"583",7
"584",29
"585",0
"586",0
"587",0
"588",29
"589",8
"590",0
"591",0
"592",0
"593",0
"594",36
"595",1
"596",1
"597",23
"598",31
"599",0
"600",0
"601",0
"602",12
"603",33
"604",2
"605",8
"606",13
"607",0
"608",0
"609",6
"610",21
"611",0
"612",23
"613",2
"614",0
"615",0
"616",0
"617",14
"618",21
"619",0
"620",4
"621",39
"622",1
"623",1
"624",9
"625",18
"626",0
"627",0
"628",32
"629",10
"630",0
"631",0
"632",0
"633",32
"634",11
"635",2
"636",0
"637",0
"638",37
"639",9
"640",0
"641",0
"642",0
"643",0
"644",0
"645",0
"646",33
"647",27
"648",0
"649",0
"650",2
"651",37
"652",5
"653",0
"654",0
"655",1
"656",2
"657",53
"658",6
"659",1
"660",0
"661",11
"662",25
"663",3
"664",0
"665",0
"666",0
"667",12
"668",18
"669",0
"670",1
"671",34
"672",2
"673",0
"674",0
"675",0
"676",0
"677",30
"678",15
"679",0
"680",0
"681",4
"682",47
"683",0
"684",0
"685",0
"686",22
"687",2
"688",0
"689",0
"690",0
"691",14
"692",29
"693",1
"694",0
"695",30
"696",5
"697",0
"698",0
"699",23
"700",11
"701",0
"702",0
"703",0
"704",25
"705",25
"706",3
"707",0
"708",0
"709",23
"710",22
"711",0
"712",0
"713",0
"714",24
"715",9
"716",0
"717",0
"718",10
"719",20
"720",1
"721",0
"722",12
"723",19
"724",0
"725",0
"726",0
"727",0
"728",0
"729",3
"730",43
"731",6
"732",0
"733",0
"734",0
"735",3
"736",27
"737",0
"738",0
"739",0
"740",15
"741",32
"742",1
"743",0
"744",0
"745",5
"746",40
"747",1
"748",9
"749",14
"750",0
"751",0
"752",0
"753",0
"754",0
"755",0
"756",0
"757",39
"758",11
"759",1
"760",0
"761",11
"762",45
"763",2
"764",0
"765",0
"766",25
"767",9
"768",0
"769",0
"770",0
"771",0
"772",17
"773",34
"774",1
"775",28
"776",7
"777",1
"778",0
"779",0
"780",32
"781",25
"782",1
"783",0
"784",27
"785",14
"786",0
"787",0
"788",0
"789",11
"790",26
"791",1
"792",0
"793",0
"794",1
"795",22
"796",23
"797",0
"798",0
"799",0
"800",0
"801",0
"802",0
"803",9
"804",45
"805",8
"806",0
"807",7
"808",20
"809",1
"810",1
"811",7
"812",36
"813",2
"814",2
"815",27
"816",7
"817",0
"818",0
"819",0
"820",41
"821",13
"822",0
"823",0
"824",18
"825",7
"826",0
"827",0
"828",17
"829",32
"830",0
"831",0
"832",0
"833",0
"834",20
"835",27
"836",0
"837",0
"838",0
"839",0
"840",26
"841",11
"842",0
"843",1
"844",28
"845",27
"846",0
"847",0
"848",2
"849",5
"850",36
"851",1
"852",0
"853",0
"854",0
"855",0
"856",4
"857",52
"858",15
"859",1
"860",19
"861",29
"862",0
"863",0
"864",5
"865",37
"866",1
"867",1
"868",0
"869",22
"870",16
"871",0
"872",0
"873",0
"874",23
"875",25
"876",1
"877",0
"878",0
"879",13
"880",60
"881",7
"882",0
"883",0
"884",35
"885",23
"886",1
"887",0
"888",20
"889",8
"890",0
"891",0
"892",0
"893",26
"894",32
"895",0
"896",0
"897",0
"898",0
"899",19
"900",32
"901",0
"902",6
"903",46
"904",2
"905",0
"906",24
"907",30
"908",1
"909",0
"910",1
"911",9
"912",40
"913",4
"914",1
"915",0
"916",0
"917",0
"918",0
"919",0
"920",51
"921",33
"922",0
"923",0
"924",0
"925",0
"926",0
"927",17
"928",40
"929",6
"930",46
"931",5
"932",0
"933",11
"934",17
"935",0
"936",2
"937",33
"938",4
"939",0
"940",0
"941",0
"942",41
"943",20
"944",0
"945",0
"946",0
"947",12
"948",50
"949",2
"950",2
"951",0
"952",1
"953",1
"954",18
"955",52
"956",5
"957",0
"958",45
"959",15
"960",0
"961",3
"962",0
"963",6
"964",28
"965",1
"966",0
"967",0
"968",0
"969",0
"970",0
"971",0
"972",44
"973",31
"974",0
"975",0
"976",0
"977",23
"978",38
"979",2
"980",37
"981",12
"982",1
"983",34
"984",16
"985",1
"986",0
"987",26
"988",16
"989",0
"990",0
"991",2
"992",13
"993",49
"994",7
"995",0
"996",7
"997",49
"998",0
"999",0
"1000",0
"1001",9
"1002",56
"1003",16
"1004",24
"1005",28
"1006",0
"1007",0
"1008",0
"1009",0
"1010",48
"1011",34
"1012",8
"1013",36
"1014",36
"1015",4
"1016",2
"1017",37
"1018",10
"1019",3
"1020",35
"1021",34
"1022",0
"1023",23
"1024",38
"1025",2
"1026",0
"1027",40
"1028",21
"1029",0
"1030",57
"1031",41
"1032",1
"1033",0
"1034",6
"1035",63
"1036",16
"1037",0
"1038",21
"1039",50
"1040",3
"1041",1
"1042",61
"1043",13
"1044",0
"1045",0
"1046",0
"1047",40
"1048",54
"1049",1
"1050",0
"1051",12
"1052",53
"1053",4
"1054",0
"1055",6
"1056",61
"1057",33
"1058",0
"1059",20
"1060",29
"1061",2
"1062",4
"1063",67
"1064",35
"1065",1
"1066",0
"1067",0
"1068",1
"1069",89
"1070",38
"1071",0
"1072",0
"1073",59
"1074",62
"1075",2
"1076",0
"1077",62
"1078",62
"1079",7
"1080",0
"1081",17
"1082",76
"1083",12
"1084",1
"1085",74
"1086",33
"1087",1
"1088",0
"1089",6
"1090",70
"1091",3
"1092",0
"1093",0
"1094",0
"1095",0
"1096",27
"1097",80
"1098",22
"1099",2
"1100",28
"1101",77
"1102",10
"1103",0
"1104",66
"1105",65
"1106",16
"1107",31
"1108",3
"1109",2
"1110",0
"1111",0
"1112",12
"1113",90
"1114",15
"1115",2
"1116",67
"1117",46
"1118",10
"1119",87
"1120",13
"1121",0
"1122",48
"1123",30
"1124",2
"1125",0
"1126",58
"1127",43
"1128",1
"1129",0
"1130",0
"1131",29
"1132",83
"1133",15
"1134",0
"1135",33
"1136",107
"1137",18
"1138",60
"1139",32
"1140",2
"1141",1
"1142",0
"1143",13
"1144",70
"1145",11
"1146",0
"1147",64
"1148",46
"1149",2
"1150",0
"1151",50
"1152",48
"1153",0
"1154",51
"1155",82
"1156",9
"1157",7
"1158",70
"1159",9
"1160",0
"1161",0
"1162",1
"1163",73
"1164",49
"1165",0
"1166",0
"1167",18
"1168",89
"1169",28
"1170",2
"1171",0
"1172",74
"1173",50
"1174",20
"1175",53
"1176",3
"1177",0
"1178",11
"1179",71
"1180",5
"1181",0
"1182",19
"1183",45
"1184",3
"1185",0
"1186",1
"1187",6
"1188",89
"1189",45
"1190",5
"1191",79
"1192",23
"1193",0
"1194",0
"1195",13
"1196",81
"1197",14
"1198",2
"1199",37
"1200",45
"1201",7
"1202",0
"1203",0
"1204",53
"1205",51
"1206",2
"1207",2
"1208",1
"1209",70
"1210",44
"1211",4
"1212",0
"1213",70
"1214",39
"1215",2
"1216",1
"1217",1
"1218",60
"1219",34
"1220",2
"1221",1
"1222",0
"1223",0
"1224",0
"1225",43
"1226",69
"1227",24
"1228",9
"1229",81
"1230",16
"1231",2
"1232",44
"1233",42
"1234",2
"1235",0
"1236",0
"1237",50
"1238",26
"1239",0
"1240",0
"1241",1
"1242",0
"1243",0
"1244",54
"1245",59
"1246",5
"1247",0
"1248",23
"1249",51
"1250",2
"1251",16
"1252",53
"1253",3
"1254",0
"1255",17
"1256",48
"1257",1
"1258",0
"1259",0
"1260",0
"1261",8
"1262",82
"1263",34
"1264",0
"1265",0
"1266",0
"1267",0
"1268",0
"1269",0
"1270",0
"1271",0
"1272",32
"1273",81
"1274",7
"1275",0
"1276",0
"1277",0
"1278",18
"1279",74
"1280",21
"1281",0
"1282",0
"1283",6
"1284",66
"1285",24
"1286",0
"1287",0
"1288",0
"1289",0
"1290",0
"1291",11
"1292",65
"1293",11
"1294",0
"1295",0
"1296",0
"1297",0
"1298",0
"1299",0
"1300",26
"1301",54
"1302",2
"1303",0
"1304",0
"1305",0
"1306",0
"1307",0
"1308",0
"1309",25
"1310",46
"1311",3
"1312",0
"1313",0
"1314",0
"1315",0
"1316",0
"1317",0
"1318",0
"1319",0
"1320",20
"1321",66
"1322",20
"1323",0
"1324",0
"1325",0
"1326",0
"1327",9
"1328",55
"1329",3
"1330",0
"1331",0
"1332",0
"1333",0
"1334",0
"1335",0
"1336",0
"1337",0
"1338",0
"1339",3
"1340",58
"1341",21
"1342",0
"1343",0
"1344",0
"1345",0
"1346",0
"1347",0
"1348",5
"1349",57
"1350",12
"1351",1
"1352",0
"1353",0
"1354",0
"1355",0
"1356",0
"1357",0
"1358",0
"1359",37
"1360",38
"1361",3
"1362",0
"1363",0
"1364",0
"1365",0
"1366",0
"1367",14
"1368",29
"1369",2
"1370",0
"1371",0
"1372",0
"1373",0
"1374",0
"1375",0
"1376",0
"1377",0
"1378",0
"1379",3
"1380",31
"1381",5
"1382",0
"1383",0
"1384",0
"1385",0
"1386",0
"1387",0
"1388",6
"1389",25
"1390",0
"1391",0
"1392",0
"1393",0
"1394",0
"1395",0
"1396",0
"1397",0
"1398",0
"1399",0
"1400",0
"1401",0
"1402",0
"1403",0
"1404",0
"1405",0
"1406",29
"1407",9
"1408",0
"1409",0
"1410",0
"1411",0
"1412",0
"1413",0
"1414",0
"1415",0
"1416",0
"1417",0
"1418",0
"1419",0
"1420",0
"1421",0
"1422",0
"1423",0
"1424",0
"1425",0
"1426",0
"1427",0
"1428",0
"1429",0
"1430",0
"1431",0
"1432",0
"1433",0
"1434",0
"1435",0
"1436",0
"1437",0
"1438",0
"1439",0
"1440",0
"1441",0
