"","y_140"
"224",0
"225",0
"226",0
"227",0
"228",0
"229",0
"230",0
"231",0
"232",0
"233",0
"234",0
"235",0
"236",0
"237",0
"238",0
"239",0
"240",0
"241",0
"242",0
"243",0
"244",0
"245",0
"246",0
"247",0
"248",0
"249",0
"250",0
"251",0
"252",0
"253",0
"254",0
"255",0
"256",0
"257",0
"258",0
"259",0
"260",0
"261",0
"262",0
"263",0
"264",0
"265",0
"266",0
"267",0
"268",0
"269",0
"270",0
"271",0
"272",0
"273",0
"274",0
"275",0
"276",0
"277",0
"278",0
"279",0
"280",0
"281",0
"282",0
"283",0
"284",0
"285",0
"286",0
"287",0
"288",0
"289",0
"290",0
"291",0
"292",0
"293",0
"294",0
"295",0
"296",0
"297",0
"298",0
"299",0
"300",0
"301",0
"302",0
"303",0
"304",0
"305",0
"306",0
"307",0
"308",0
"309",0
"310",0
"311",0
"312",0
"313",0
"314",0
"315",0
"316",0
"317",0
"318",0
"319",0
"320",0
"321",0
"322",0
"323",0
"324",0
"325",1
"326",0
"327",0
"328",0
"329",0
"330",0
"331",0
"332",0
"333",0
"334",0
"335",0
"336",0
"337",0
"338",0
"339",0
"340",0
"341",0
"342",0
"343",0
"344",0
"345",0
"346",0
"347",1
"348",3
"349",1
"350",0
"351",0
"352",0
"353",0
"354",0
"355",0
"356",0
"357",1
"358",1
"359",0
"360",0
"361",0
"362",0
"363",0
"364",0
"365",0
"366",1
"367",6
"368",9
"369",1
"370",0
"371",0
"372",1
"373",0
"374",0
"375",0
"376",0
"377",0
"378",0
"379",7
"380",6
"381",11
"382",2
"383",0
"384",0
"385",0
"386",0
"387",0
"388",2
"389",3
"390",22
"391",3
"392",0
"393",0
"394",0
"395",0
"396",0
"397",0
"398",14
"399",12
"400",9
"401",1
"402",4
"403",6
"404",13
"405",1
"406",8
"407",0
"408",9
"409",3
"410",0
"411",0
"412",6
"413",11
"414",1
"415",0
"416",0
"417",10
"418",4
"419",6
"420",0
"421",6
"422",4
"423",1
"424",0
"425",3
"426",9
"427",5
"428",0
"429",3
"430",1
"431",5
"432",6
"433",5
"434",2
"435",1
"436",2
"437",5
"438",11
"439",4
"440",0
"441",0
"442",0
"443",6
"444",6
"445",9
"446",1
"447",5
"448",10
"449",6
"450",4
"451",2
"452",19
"453",10
"454",6
"455",8
"456",1
"457",7
"458",2
"459",14
"460",0
"461",1
"462",0
"463",0
"464",3
"465",8
"466",27
"467",9
"468",3
"469",5
"470",8
"471",10
"472",0
"473",10
"474",2
"475",25
"476",11
"477",7
"478",5
"479",9
"480",10
"481",7
"482",0
"483",1
"484",1
"485",8
"486",4
"487",0
"488",8
"489",1
"490",20
"491",7
"492",18
"493",9
"494",4
"495",3
"496",15
"497",3
"498",0
"499",7
"500",14
"501",2
"502",10
"503",1
"504",11
"505",2
"506",0
"507",6
"508",8
"509",22
"510",9
"511",0
"512",3
"513",0
"514",7
"515",3
"516",0
"517",7
"518",5
"519",14
"520",10
"521",0
"522",9
"523",8
"524",6
"525",0
"526",4
"527",8
"528",14
"529",3
"530",9
"531",1
"532",4
"533",9
"534",9
"535",1
"536",1
"537",5
"538",18
"539",8
"540",3
"541",6
"542",10
"543",7
"544",0
"545",8
"546",1
"547",0
"548",11
"549",1
"550",12
"551",3
"552",4
"553",6
"554",6
"555",6
"556",5
"557",15
"558",0
"559",9
"560",4
"561",3
"562",1
"563",0
"564",10
"565",5
"566",1
"567",3
"568",1
"569",16
"570",2
"571",7
"572",0
"573",6
"574",0
"575",1
"576",3
"577",6
"578",11
"579",1
"580",0
"581",2
"582",2
"583",8
"584",0
"585",4
"586",2
"587",14
"588",2
"589",1
"590",3
"591",7
"592",5
"593",0
"594",1
"595",5
"596",5
"597",0
"598",5
"599",4
"600",5
"601",2
"602",18
"603",1
"604",0
"605",3
"606",2
"607",8
"608",1
"609",1
"610",7
"611",0
"612",3
"613",2
"614",9
"615",4
"616",1
"617",0
"618",4
"619",2
"620",1
"621",3
"622",0
"623",11
"624",3
"625",5
"626",2
"627",8
"628",4
"629",0
"630",0
"631",0
"632",0
"633",0
"634",7
"635",9
"636",6
"637",4
"638",1
"639",2
"640",4
"641",1
"642",0
"643",0
"644",3
"645",6
"646",12
"647",1
"648",0
"649",1
"650",1
"651",11
"652",3
"653",0
"654",0
"655",2
"656",19
"657",4
"658",4
"659",4
"660",8
"661",5
"662",0
"663",0
"664",3
"665",4
"666",4
"667",2
"668",1
"669",0
"670",5
"671",7
"672",6
"673",1
"674",5
"675",8
"676",0
"677",0
"678",1
"679",1
"680",12
"681",4
"682",3
"683",1
"684",1
"685",2
"686",1
"687",8
"688",3
"689",7
"690",3
"691",0
"692",2
"693",3
"694",9
"695",3
"696",0
"697",0
"698",1
"699",5
"700",4
"701",2
"702",5
"703",4
"704",2
"705",2
"706",0
"707",10
"708",0
"709",0
"710",2
"711",1
"712",9
"713",2
"714",1
"715",1
"716",0
"717",3
"718",6
"719",18
"720",1
"721",0
"722",0
"723",9
"724",5
"725",16
"726",3
"727",0
"728",3
"729",3
"730",12
"731",4
"732",0
"733",0
"734",2
"735",11
"736",8
"737",2
"738",9
"739",2
"740",1
"741",0
"742",0
"743",2
"744",0
"745",17
"746",1
"747",1
"748",0
"749",3
"750",7
"751",10
"752",1
"753",5
"754",1
"755",14
"756",1
"757",1
"758",3
"759",0
"760",16
"761",3
"762",5
"763",2
"764",8
"765",2
"766",0
"767",0
"768",5
"769",10
"770",10
"771",0
"772",3
"773",3
"774",8
"775",1
"776",0
"777",7
"778",19
"779",4
"780",2
"781",0
"782",0
"783",1
"784",5
"785",13
"786",7
"787",0
"788",0
"789",0
"790",2
"791",9
"792",19
"793",15
"794",0
"795",5
"796",5
"797",1
"798",0
"799",6
"800",6
"801",23
"802",6
"803",3
"804",3
"805",8
"806",1
"807",0
"808",2
"809",4
"810",17
"811",0
"812",5
"813",2
"814",8
"815",5
"816",2
"817",6
"818",14
"819",8
"820",2
"821",2
"822",6
"823",3
"824",12
"825",7
"826",0
"827",0
"828",7
"829",6
"830",4
"831",0
"832",4
"833",3
"834",19
"835",2
"836",0
"837",7
"838",7
"839",11
"840",1
"841",0
"842",0
"843",2
"844",2
"845",20
"846",7
"847",0
"848",4
"849",5
"850",15
"851",1
"852",4
"853",5
"854",11
"855",7
"856",0
"857",1
"858",1
"859",14
"860",1
"861",4
"862",2
"863",11
"864",10
"865",0
"866",0
"867",7
"868",17
"869",5
"870",0
"871",0
"872",6
"873",11
"874",14
"875",6
"876",3
"877",5
"878",3
"879",1
"880",0
"881",4
"882",3
"883",14
"884",6
"885",0
"886",4
"887",10
"888",13
"889",10
"890",0
"891",5
"892",7
"893",9
"894",3
"895",3
"896",7
"897",18
"898",10
"899",0
"900",4
"901",7
"902",8
"903",1
"904",0
"905",0
"906",0
"907",0
"908",8
"909",10
"910",14
"911",6
"912",0
"913",3
"914",5
"915",8
"916",4
"917",1
"918",9
"919",10
"920",14
"921",5
"922",6
"923",2
"924",0
"925",5
"926",4
"927",10
"928",3
"929",2
"930",7
"931",3
"932",5
"933",1
"934",0
"935",0
"936",8
"937",9
"938",15
"939",1
"940",1
"941",0
"942",6
"943",8
"944",14
"945",1
"946",3
"947",2
"948",15
"949",4
"950",0
"951",11
"952",2
"953",23
"954",2
"955",1
"956",0
"957",0
"958",10
"959",10
"960",13
"961",2
"962",0
"963",3
"964",13
"965",13
"966",8
"967",9
"968",4
"969",12
"970",1
"971",10
"972",11
"973",8
"974",1
"975",8
"976",6
"977",13
"978",3
"979",0
"980",9
"981",5
"982",11
"983",3
"984",4
"985",6
"986",3
"987",1
"988",13
"989",6
"990",18
"991",5
"992",3
"993",15
"994",6
"995",0
"996",0
"997",17
"998",10
"999",38
"1000",20
"1001",1
"1002",23
"1003",2
"1004",6
"1005",13
"1006",15
"1007",14
"1008",8
"1009",21
"1010",14
"1011",14
"1012",8
"1013",1
"1014",9
"1015",1
"1016",16
"1017",6
"1018",11
"1019",5
"1020",29
"1021",4
"1022",16
"1023",13
"1024",18
"1025",5
"1026",11
"1027",13
"1028",12
"1029",2
"1030",6
"1031",22
"1032",7
"1033",0
"1034",0
"1035",8
"1036",7
"1037",36
"1038",5
"1039",10
"1040",5
"1041",18
"1042",2
"1043",10
"1044",10
"1045",35
"1046",21
"1047",6
"1048",11
"1049",2
"1050",9
"1051",10
"1052",32
"1053",7
"1054",2
"1055",2
"1056",9
"1057",8
"1058",24
"1059",4
"1060",0
"1061",11
"1062",19
"1063",29
"1064",22
"1065",5
"1066",15
"1067",22
"1068",23
"1069",13
"1070",20
"1071",19
"1072",0
"1073",11
"1074",6
"1075",33
"1076",1
"1077",10
"1078",7
"1079",22
"1080",2
"1081",1
"1082",0
"1083",3
"1084",23
"1085",35
"1086",16
"1087",2
"1088",7
"1089",22
"1090",11
"1091",1
"1092",18
"1093",13
"1094",34
"1095",18
"1096",11
"1097",15
"1098",0
"1099",16
"1100",7
"1101",26
"1102",4
"1103",14
"1104",13
"1105",32
"1106",21
"1107",27
"1108",24
"1109",11
"1110",18
"1111",13
"1112",1
"1113",0
"1114",15
"1115",18
"1116",36
"1117",1
"1118",1
"1119",20
"1120",21
"1121",38
"1122",2
"1123",8
"1124",10
"1125",27
"1126",43
"1127",4
"1128",42
"1129",4
"1130",3
"1131",19
"1132",18
"1133",10
"1134",9
"1135",11
"1136",25
"1137",5
"1138",1
"1139",4
"1140",21
"1141",8
"1142",1
"1143",21
"1144",20
"1145",34
"1146",16
"1147",15
"1148",32
"1149",1
"1150",11
"1151",10
"1152",38
"1153",11
"1154",0
"1155",6
"1156",13
"1157",25
"1158",25
"1159",20
"1160",12
"1161",34
"1162",15
"1163",7
"1164",14
"1165",2
"1166",3
"1167",12
"1168",22
"1169",13
"1170",16
"1171",19
"1172",7
"1173",2
"1174",0
"1175",0
"1176",9
"1177",13
"1178",35
"1179",27
"1180",10
"1181",33
"1182",3
"1183",11
"1184",9
"1185",26
"1186",13
"1187",9
"1188",25
"1189",4
"1190",2
"1191",6
"1192",14
"1193",28
"1194",13
"1195",2
"1196",6
"1197",10
"1198",35
"1199",9
"1200",1
"1201",15
"1202",12
"1203",41
"1204",1
"1205",0
"1206",17
"1207",9
"1208",22
"1209",2
"1210",0
"1211",0
"1212",0
"1213",17
"1214",20
"1215",31
"1216",4
"1217",9
"1218",15
"1219",15
"1220",5
"1221",6
"1222",27
"1223",7
"1224",1
"1225",8
"1226",15
"1227",15
"1228",0
"1229",0
"1230",0
"1231",0
"1232",16
"1233",7
"1234",31
"1235",3
"1236",12
"1237",4
"1238",12
"1239",7
"1240",15
"1241",25
"1242",10
"1243",1
"1244",9
"1245",8
"1246",8
"1247",0
"1248",0
"1249",1
"1250",2
"1251",14
"1252",25
"1253",5
"1254",0
"1255",0
"1256",0
"1257",1
"1258",0
"1259",0
"1260",16
"1261",20
"1262",7
"1263",2
"1264",1
"1265",0
"1266",2
"1267",22
"1268",16
"1269",16
"1270",2
"1271",0
"1272",14
"1273",7
"1274",24
"1275",4
"1276",0
"1277",0
"1278",0
"1279",0
"1280",9
"1281",7
"1282",17
"1283",3
"1284",0
"1285",0
"1286",0
"1287",0
"1288",11
"1289",16
"1290",11
"1291",3
"1292",0
"1293",1
"1294",0
"1295",0
"1296",0
"1297",14
"1298",7
"1299",20
"1300",3
"1301",0
"1302",0
"1303",0
"1304",0
"1305",0
"1306",0
"1307",0
"1308",18
"1309",13
"1310",15
"1311",4
"1312",0
"1313",0
"1314",0
"1315",1
"1316",11
"1317",18
"1318",8
"1319",1
"1320",0
"1321",0
"1322",1
"1323",0
"1324",0
"1325",0
"1326",0
"1327",1
"1328",2
"1329",21
"1330",4
"1331",0
"1332",0
"1333",0
"1334",0
"1335",0
"1336",2
"1337",5
"1338",12
"1339",3
"1340",0
"1341",0
"1342",0
"1343",0
"1344",0
"1345",0
"1346",4
"1347",4
"1348",16
"1349",4
"1350",0
"1351",0
"1352",0
"1353",0
"1354",0
"1355",0
"1356",4
"1357",6
"1358",3
"1359",0
"1360",0
"1361",0
"1362",0
"1363",0
"1364",0
"1365",1
"1366",0
"1367",0
"1368",5
"1369",11
"1370",13
"1371",3
"1372",0
"1373",0
"1374",0
"1375",0
"1376",0
"1377",0
"1378",2
"1379",10
"1380",3
"1381",0
"1382",0
"1383",0
"1384",0
"1385",0
"1386",0
"1387",0
"1388",0
"1389",0
"1390",0
"1391",0
"1392",0
"1393",0
"1394",3
"1395",4
"1396",9
"1397",0
"1398",0
"1399",0
"1400",0
"1401",0
"1402",0
"1403",0
"1404",0
"1405",0
"1406",0
"1407",0
"1408",0
"1409",0
"1410",0
"1411",0
"1412",0
"1413",0
"1414",0
"1415",0
"1416",0
"1417",0
"1418",0
"1419",0
"1420",0
"1421",0
"1422",0
"1423",0
"1424",0
"1425",0
"1426",0
"1427",0
"1428",0
"1429",0
"1430",0
"1431",0
"1432",0
"1433",0
"1434",0
"1435",0
"1436",0
"1437",0
"1438",0
"1439",0
"1440",0
"1441",0
