"","y_128"
"224",0
"225",0
"226",0
"227",0
"228",0
"229",0
"230",0
"231",0
"232",0
"233",0
"234",0
"235",0
"236",0
"237",0
"238",0
"239",0
"240",0
"241",0
"242",0
"243",0
"244",0
"245",0
"246",0
"247",0
"248",0
"249",0
"250",0
"251",0
"252",0
"253",0
"254",0
"255",0
"256",0
"257",0
"258",0
"259",0
"260",0
"261",0
"262",0
"263",0
"264",0
"265",0
"266",0
"267",0
"268",0
"269",0
"270",0
"271",0
"272",0
"273",0
"274",0
"275",0
"276",0
"277",0
"278",0
"279",0
"280",0
"281",0
"282",0
"283",0
"284",0
"285",0
"286",0
"287",0
"288",0
"289",0
"290",0
"291",0
"292",0
"293",0
"294",0
"295",0
"296",0
"297",0
"298",0
"299",0
"300",0
"301",0
"302",0
"303",0
"304",0
"305",0
"306",0
"307",0
"308",0
"309",0
"310",0
"311",1
"312",1
"313",0
"314",0
"315",0
"316",0
"317",0
"318",0
"319",0
"320",0
"321",0
"322",2
"323",1
"324",0
"325",0
"326",0
"327",0
"328",0
"329",0
"330",0
"331",1
"332",0
"333",0
"334",0
"335",0
"336",0
"337",0
"338",0
"339",0
"340",0
"341",0
"342",0
"343",1
"344",0
"345",0
"346",0
"347",0
"348",0
"349",0
"350",0
"351",0
"352",0
"353",2
"354",0
"355",0
"356",0
"357",0
"358",0
"359",0
"360",1
"361",2
"362",1
"363",1
"364",0
"365",0
"366",0
"367",0
"368",0
"369",0
"370",0
"371",0
"372",4
"373",0
"374",0
"375",0
"376",4
"377",0
"378",0
"379",0
"380",0
"381",2
"382",12
"383",0
"384",0
"385",1
"386",1
"387",6
"388",0
"389",0
"390",2
"391",0
"392",9
"393",1
"394",0
"395",0
"396",6
"397",4
"398",0
"399",0
"400",0
"401",11
"402",18
"403",0
"404",0
"405",11
"406",5
"407",0
"408",0
"409",15
"410",2
"411",0
"412",0
"413",5
"414",1
"415",1
"416",0
"417",6
"418",32
"419",2
"420",1
"421",2
"422",15
"423",8
"424",2
"425",0
"426",8
"427",6
"428",1
"429",7
"430",5
"431",0
"432",2
"433",8
"434",4
"435",0
"436",0
"437",0
"438",17
"439",24
"440",0
"441",23
"442",4
"443",0
"444",0
"445",7
"446",19
"447",3
"448",0
"449",1
"450",12
"451",12
"452",0
"453",1
"454",7
"455",32
"456",14
"457",0
"458",27
"459",8
"460",2
"461",0
"462",15
"463",3
"464",2
"465",25
"466",18
"467",1
"468",1
"469",7
"470",14
"471",1
"472",0
"473",2
"474",23
"475",3
"476",0
"477",0
"478",18
"479",30
"480",2
"481",1
"482",0
"483",26
"484",18
"485",1
"486",3
"487",34
"488",9
"489",0
"490",0
"491",4
"492",2
"493",18
"494",11
"495",0
"496",1
"497",5
"498",32
"499",19
"500",23
"501",15
"502",1
"503",1
"504",25
"505",7
"506",0
"507",5
"508",14
"509",5
"510",0
"511",14
"512",12
"513",0
"514",12
"515",0
"516",0
"517",0
"518",8
"519",36
"520",8
"521",0
"522",0
"523",4
"524",38
"525",6
"526",24
"527",2
"528",1
"529",0
"530",0
"531",0
"532",24
"533",29
"534",1
"535",16
"536",10
"537",1
"538",0
"539",13
"540",37
"541",2
"542",3
"543",18
"544",12
"545",1
"546",10
"547",11
"548",0
"549",2
"550",11
"551",0
"552",2
"553",1
"554",9
"555",6
"556",1
"557",1
"558",0
"559",0
"560",7
"561",40
"562",12
"563",7
"564",22
"565",1
"566",13
"567",8
"568",4
"569",3
"570",13
"571",5
"572",0
"573",4
"574",6
"575",1
"576",0
"577",0
"578",1
"579",0
"580",20
"581",24
"582",2
"583",7
"584",14
"585",0
"586",0
"587",10
"588",11
"589",1
"590",0
"591",2
"592",10
"593",6
"594",0
"595",0
"596",0
"597",28
"598",15
"599",1
"600",0
"601",2
"602",21
"603",3
"604",1
"605",0
"606",1
"607",24
"608",6
"609",2
"610",1
"611",0
"612",0
"613",14
"614",6
"615",0
"616",0
"617",0
"618",3
"619",1
"620",9
"621",31
"622",4
"623",1
"624",5
"625",8
"626",1
"627",8
"628",14
"629",0
"630",0
"631",0
"632",0
"633",12
"634",1
"635",0
"636",2
"637",18
"638",19
"639",1
"640",0
"641",1
"642",1
"643",0
"644",9
"645",12
"646",1
"647",1
"648",11
"649",5
"650",1
"651",3
"652",4
"653",0
"654",2
"655",0
"656",5
"657",30
"658",1
"659",2
"660",0
"661",1
"662",5
"663",7
"664",0
"665",0
"666",5
"667",10
"668",2
"669",0
"670",1
"671",9
"672",12
"673",0
"674",0
"675",4
"676",6
"677",3
"678",0
"679",1
"680",0
"681",5
"682",1
"683",1
"684",0
"685",0
"686",8
"687",19
"688",5
"689",0
"690",0
"691",7
"692",7
"693",1
"694",0
"695",3
"696",1
"697",0
"698",4
"699",11
"700",2
"701",0
"702",6
"703",8
"704",0
"705",0
"706",0
"707",3
"708",10
"709",2
"710",1
"711",0
"712",9
"713",9
"714",1
"715",0
"716",1
"717",15
"718",5
"719",0
"720",1
"721",1
"722",7
"723",3
"724",1
"725",0
"726",3
"727",10
"728",0
"729",1
"730",1
"731",5
"732",12
"733",1
"734",1
"735",0
"736",1
"737",7
"738",7
"739",0
"740",1
"741",1
"742",2
"743",12
"744",8
"745",2
"746",2
"747",11
"748",2
"749",0
"750",0
"751",1
"752",8
"753",3
"754",0
"755",2
"756",9
"757",11
"758",1
"759",1
"760",0
"761",0
"762",8
"763",5
"764",3
"765",1
"766",1
"767",5
"768",2
"769",0
"770",0
"771",2
"772",1
"773",4
"774",7
"775",1
"776",0
"777",6
"778",9
"779",5
"780",1
"781",0
"782",5
"783",3
"784",0
"785",1
"786",11
"787",8
"788",0
"789",1
"790",1
"791",1
"792",6
"793",2
"794",0
"795",0
"796",0
"797",0
"798",8
"799",2
"800",1
"801",7
"802",4
"803",0
"804",1
"805",0
"806",11
"807",10
"808",1
"809",0
"810",2
"811",8
"812",0
"813",0
"814",0
"815",0
"816",0
"817",12
"818",4
"819",2
"820",2
"821",3
"822",2
"823",0
"824",0
"825",1
"826",0
"827",15
"828",6
"829",0
"830",1
"831",7
"832",13
"833",1
"834",0
"835",0
"836",6
"837",10
"838",0
"839",0
"840",2
"841",1
"842",6
"843",1
"844",1
"845",0
"846",4
"847",13
"848",3
"849",1
"850",0
"851",4
"852",3
"853",0
"854",0
"855",0
"856",5
"857",0
"858",0
"859",0
"860",0
"861",3
"862",12
"863",4
"864",1
"865",0
"866",11
"867",2
"868",0
"869",0
"870",0
"871",3
"872",12
"873",3
"874",1
"875",1
"876",6
"877",9
"878",1
"879",1
"880",1
"881",7
"882",2
"883",1
"884",0
"885",1
"886",8
"887",1
"888",0
"889",3
"890",0
"891",2
"892",7
"893",0
"894",0
"895",1
"896",21
"897",4
"898",0
"899",0
"900",3
"901",4
"902",1
"903",0
"904",0
"905",0
"906",4
"907",16
"908",3
"909",0
"910",0
"911",1
"912",3
"913",1
"914",0
"915",0
"916",0
"917",0
"918",10
"919",4
"920",1
"921",2
"922",7
"923",1
"924",0
"925",0
"926",7
"927",3
"928",1
"929",0
"930",0
"931",0
"932",11
"933",4
"934",1
"935",0
"936",2
"937",9
"938",1
"939",0
"940",0
"941",1
"942",8
"943",0
"944",0
"945",0
"946",1
"947",5
"948",0
"949",0
"950",5
"951",2
"952",1
"953",0
"954",6
"955",9
"956",0
"957",8
"958",5
"959",2
"960",0
"961",3
"962",8
"963",1
"964",0
"965",3
"966",6
"967",3
"968",1
"969",2
"970",12
"971",0
"972",1
"973",10
"974",4
"975",1
"976",0
"977",3
"978",15
"979",2
"980",1
"981",0
"982",15
"983",3
"984",1
"985",5
"986",4
"987",1
"988",1
"989",4
"990",6
"991",0
"992",1
"993",3
"994",14
"995",2
"996",1
"997",11
"998",5
"999",0
"1000",1
"1001",6
"1002",5
"1003",1
"1004",0
"1005",17
"1006",10
"1007",1
"1008",0
"1009",13
"1010",2
"1011",1
"1012",2
"1013",1
"1014",9
"1015",3
"1016",0
"1017",1
"1018",2
"1019",11
"1020",4
"1021",0
"1022",10
"1023",4
"1024",1
"1025",6
"1026",18
"1027",6
"1028",0
"1029",11
"1030",2
"1031",1
"1032",0
"1033",1
"1034",0
"1035",1
"1036",16
"1037",9
"1038",2
"1039",11
"1040",10
"1041",2
"1042",0
"1043",2
"1044",9
"1045",8
"1046",4
"1047",0
"1048",1
"1049",10
"1050",19
"1051",1
"1052",3
"1053",10
"1054",1
"1055",1
"1056",0
"1057",0
"1058",18
"1059",28
"1060",2
"1061",5
"1062",14
"1063",3
"1064",0
"1065",1
"1066",11
"1067",10
"1068",3
"1069",14
"1070",1
"1071",0
"1072",1
"1073",1
"1074",25
"1075",6
"1076",1
"1077",3
"1078",18
"1079",1
"1080",0
"1081",7
"1082",11
"1083",1
"1084",13
"1085",11
"1086",0
"1087",0
"1088",0
"1089",10
"1090",16
"1091",4
"1092",0
"1093",5
"1094",16
"1095",0
"1096",1
"1097",14
"1098",5
"1099",1
"1100",0
"1101",2
"1102",7
"1103",15
"1104",3
"1105",1
"1106",15
"1107",2
"1108",3
"1109",2
"1110",17
"1111",2
"1112",3
"1113",7
"1114",6
"1115",3
"1116",2
"1117",12
"1118",12
"1119",5
"1120",2
"1121",16
"1122",8
"1123",0
"1124",2
"1125",1
"1126",16
"1127",5
"1128",2
"1129",1
"1130",12
"1131",4
"1132",2
"1133",0
"1134",1
"1135",19
"1136",13
"1137",2
"1138",7
"1139",9
"1140",1
"1141",4
"1142",17
"1143",4
"1144",0
"1145",9
"1146",7
"1147",2
"1148",1
"1149",14
"1150",9
"1151",0
"1152",1
"1153",3
"1154",9
"1155",0
"1156",0
"1157",5
"1158",15
"1159",0
"1160",2
"1161",3
"1162",11
"1163",3
"1164",0
"1165",0
"1166",0
"1167",15
"1168",5
"1169",2
"1170",1
"1171",1
"1172",3
"1173",6
"1174",0
"1175",0
"1176",15
"1177",9
"1178",0
"1179",0
"1180",4
"1181",20
"1182",6
"1183",0
"1184",0
"1185",0
"1186",1
"1187",13
"1188",16
"1189",2
"1190",0
"1191",11
"1192",9
"1193",1
"1194",2
"1195",0
"1196",0
"1197",20
"1198",2
"1199",1
"1200",0
"1201",10
"1202",11
"1203",1
"1204",0
"1205",0
"1206",0
"1207",15
"1208",13
"1209",1
"1210",1
"1211",0
"1212",14
"1213",2
"1214",1
"1215",1
"1216",5
"1217",12
"1218",2
"1219",0
"1220",6
"1221",12
"1222",1
"1223",0
"1224",1
"1225",0
"1226",16
"1227",11
"1228",2
"1229",0
"1230",0
"1231",4
"1232",14
"1233",1
"1234",0
"1235",0
"1236",0
"1237",0
"1238",0
"1239",8
"1240",22
"1241",8
"1242",0
"1243",0
"1244",0
"1245",0
"1246",0
"1247",1
"1248",0
"1249",3
"1250",20
"1251",8
"1252",1
"1253",0
"1254",0
"1255",20
"1256",11
"1257",0
"1258",0
"1259",0
"1260",0
"1261",0
"1262",0
"1263",9
"1264",6
"1265",0
"1266",0
"1267",0
"1268",0
"1269",0
"1270",0
"1271",19
"1272",14
"1273",0
"1274",0
"1275",0
"1276",0
"1277",2
"1278",0
"1279",0
"1280",0
"1281",5
"1282",14
"1283",0
"1284",0
"1285",0
"1286",0
"1287",0
"1288",1
"1289",0
"1290",0
"1291",17
"1292",16
"1293",0
"1294",0
"1295",0
"1296",1
"1297",0
"1298",0
"1299",0
"1300",0
"1301",0
"1302",15
"1303",11
"1304",0
"1305",0
"1306",0
"1307",0
"1308",0
"1309",1
"1310",1
"1311",4
"1312",18
"1313",3
"1314",1
"1315",0
"1316",0
"1317",0
"1318",0
"1319",0
"1320",1
"1321",0
"1322",16
"1323",3
"1324",0
"1325",0
"1326",0
"1327",2
"1328",2
"1329",0
"1330",0
"1331",5
"1332",5
"1333",0
"1334",0
"1335",0
"1336",0
"1337",0
"1338",0
"1339",1
"1340",0
"1341",0
"1342",0
"1343",5
"1344",10
"1345",3
"1346",0
"1347",0
"1348",2
"1349",0
"1350",0
"1351",8
"1352",4
"1353",0
"1354",0
"1355",0
"1356",0
"1357",0
"1358",0
"1359",0
"1360",0
"1361",0
"1362",0
"1363",0
"1364",6
"1365",2
"1366",0
"1367",1
"1368",0
"1369",0
"1370",0
"1371",0
"1372",0
"1373",0
"1374",1
"1375",0
"1376",0
"1377",0
"1378",0
"1379",0
"1380",0
"1381",0
"1382",0
"1383",0
"1384",0
"1385",0
"1386",0
"1387",0
"1388",0
"1389",0
"1390",0
"1391",0
"1392",0
"1393",0
"1394",0
"1395",0
"1396",0
"1397",0
"1398",0
"1399",0
"1400",0
"1401",0
"1402",0
"1403",0
"1404",0
"1405",0
"1406",0
"1407",0
"1408",0
"1409",0
"1410",0
"1411",0
"1412",0
"1413",0
"1414",0
"1415",0
"1416",0
"1417",0
"1418",0
"1419",0
"1420",0
"1421",0
"1422",0
"1423",0
"1424",0
"1425",0
"1426",0
"1427",0
"1428",0
"1429",0
"1430",0
"1431",0
"1432",0
"1433",0
"1434",0
"1435",0
"1436",0
"1437",0
"1438",0
"1439",0
"1440",0
"1441",0
