"","y_130"
"224",0
"225",0
"226",0
"227",0
"228",0
"229",0
"230",0
"231",0
"232",0
"233",0
"234",0
"235",0
"236",0
"237",0
"238",0
"239",0
"240",0
"241",0
"242",0
"243",0
"244",0
"245",0
"246",0
"247",0
"248",0
"249",0
"250",0
"251",0
"252",0
"253",0
"254",0
"255",0
"256",0
"257",0
"258",0
"259",0
"260",0
"261",0
"262",0
"263",0
"264",0
"265",0
"266",0
"267",0
"268",0
"269",0
"270",0
"271",0
"272",0
"273",0
"274",0
"275",0
"276",0
"277",0
"278",0
"279",0
"280",0
"281",0
"282",0
"283",0
"284",0
"285",0
"286",0
"287",0
"288",0
"289",0
"290",0
"291",0
"292",0
"293",0
"294",0
"295",0
"296",0
"297",0
"298",0
"299",0
"300",0
"301",0
"302",0
"303",0
"304",0
"305",0
"306",0
"307",0
"308",0
"309",0
"310",0
"311",0
"312",0
"313",0
"314",0
"315",0
"316",0
"317",0
"318",0
"319",0
"320",0
"321",0
"322",0
"323",0
"324",0
"325",0
"326",2
"327",0
"328",0
"329",0
"330",0
"331",0
"332",0
"333",0
"334",0
"335",2
"336",0
"337",0
"338",0
"339",0
"340",0
"341",0
"342",0
"343",0
"344",0
"345",0
"346",1
"347",1
"348",0
"349",0
"350",0
"351",0
"352",0
"353",0
"354",0
"355",0
"356",0
"357",12
"358",0
"359",0
"360",0
"361",0
"362",0
"363",0
"364",4
"365",1
"366",1
"367",0
"368",0
"369",0
"370",0
"371",0
"372",0
"373",0
"374",0
"375",0
"376",10
"377",5
"378",0
"379",1
"380",10
"381",0
"382",0
"383",0
"384",0
"385",2
"386",6
"387",0
"388",0
"389",0
"390",9
"391",3
"392",0
"393",0
"394",0
"395",0
"396",4
"397",0
"398",0
"399",0
"400",7
"401",0
"402",0
"403",0
"404",0
"405",7
"406",6
"407",0
"408",0
"409",11
"410",3
"411",0
"412",5
"413",11
"414",1
"415",0
"416",1
"417",5
"418",1
"419",0
"420",0
"421",1
"422",16
"423",3
"424",0
"425",0
"426",14
"427",2
"428",1
"429",1
"430",18
"431",2
"432",1
"433",15
"434",1
"435",0
"436",0
"437",7
"438",0
"439",0
"440",0
"441",0
"442",12
"443",10
"444",1
"445",19
"446",0
"447",0
"448",0
"449",0
"450",0
"451",15
"452",7
"453",1
"454",16
"455",6
"456",1
"457",0
"458",0
"459",15
"460",4
"461",6
"462",18
"463",1
"464",0
"465",1
"466",8
"467",2
"468",0
"469",11
"470",4
"471",0
"472",0
"473",6
"474",10
"475",3
"476",0
"477",0
"478",16
"479",0
"480",0
"481",0
"482",13
"483",3
"484",0
"485",0
"486",0
"487",10
"488",8
"489",0
"490",7
"491",8
"492",0
"493",0
"494",0
"495",0
"496",3
"497",12
"498",0
"499",0
"500",0
"501",4
"502",11
"503",3
"504",12
"505",2
"506",0
"507",2
"508",16
"509",1
"510",0
"511",5
"512",3
"513",3
"514",0
"515",11
"516",1
"517",1
"518",4
"519",1
"520",0
"521",0
"522",7
"523",5
"524",0
"525",0
"526",1
"527",1
"528",11
"529",3
"530",9
"531",0
"532",1
"533",0
"534",0
"535",0
"536",17
"537",1
"538",1
"539",7
"540",0
"541",0
"542",1
"543",8
"544",1
"545",0
"546",0
"547",14
"548",5
"549",0
"550",3
"551",7
"552",0
"553",0
"554",7
"555",1
"556",0
"557",0
"558",9
"559",1
"560",0
"561",0
"562",0
"563",1
"564",6
"565",12
"566",1
"567",0
"568",10
"569",2
"570",9
"571",1
"572",0
"573",1
"574",6
"575",6
"576",0
"577",3
"578",3
"579",0
"580",0
"581",0
"582",0
"583",0
"584",16
"585",3
"586",0
"587",6
"588",7
"589",0
"590",0
"591",4
"592",4
"593",0
"594",0
"595",0
"596",11
"597",0
"598",0
"599",0
"600",0
"601",15
"602",8
"603",0
"604",0
"605",2
"606",5
"607",0
"608",0
"609",0
"610",0
"611",11
"612",0
"613",0
"614",0
"615",0
"616",1
"617",10
"618",1
"619",0
"620",0
"621",0
"622",0
"623",0
"624",12
"625",5
"626",0
"627",0
"628",2
"629",9
"630",2
"631",5
"632",6
"633",1
"634",0
"635",0
"636",1
"637",4
"638",0
"639",0
"640",1
"641",1
"642",4
"643",1
"644",0
"645",0
"646",0
"647",0
"648",9
"649",0
"650",0
"651",12
"652",2
"653",1
"654",1
"655",3
"656",2
"657",0
"658",0
"659",0
"660",8
"661",4
"662",0
"663",0
"664",0
"665",0
"666",3
"667",3
"668",0
"669",0
"670",6
"671",1
"672",0
"673",0
"674",0
"675",2
"676",2
"677",0
"678",1
"679",2
"680",5
"681",0
"682",0
"683",0
"684",7
"685",0
"686",0
"687",0
"688",0
"689",1
"690",5
"691",3
"692",0
"693",0
"694",0
"695",4
"696",3
"697",0
"698",0
"699",0
"700",0
"701",0
"702",5
"703",3
"704",0
"705",0
"706",4
"707",2
"708",0
"709",1
"710",0
"711",1
"712",3
"713",0
"714",0
"715",0
"716",1
"717",4
"718",1
"719",0
"720",2
"721",4
"722",1
"723",0
"724",1
"725",3
"726",2
"727",0
"728",0
"729",0
"730",4
"731",0
"732",0
"733",0
"734",0
"735",0
"736",4
"737",6
"738",0
"739",0
"740",1
"741",6
"742",0
"743",0
"744",0
"745",0
"746",0
"747",7
"748",0
"749",0
"750",2
"751",2
"752",1
"753",0
"754",0
"755",0
"756",5
"757",0
"758",0
"759",0
"760",4
"761",0
"762",0
"763",0
"764",0
"765",0
"766",0
"767",0
"768",4
"769",0
"770",1
"771",0
"772",7
"773",0
"774",0
"775",0
"776",1
"777",0
"778",1
"779",0
"780",0
"781",3
"782",5
"783",0
"784",0
"785",1
"786",3
"787",3
"788",0
"789",0
"790",3
"791",0
"792",0
"793",0
"794",0
"795",1
"796",3
"797",0
"798",0
"799",0
"800",0
"801",0
"802",2
"803",1
"804",0
"805",1
"806",0
"807",0
"808",0
"809",0
"810",9
"811",3
"812",0
"813",0
"814",2
"815",4
"816",0
"817",0
"818",0
"819",0
"820",0
"821",2
"822",0
"823",0
"824",2
"825",2
"826",0
"827",0
"828",0
"829",0
"830",1
"831",3
"832",0
"833",0
"834",0
"835",0
"836",5
"837",0
"838",0
"839",0
"840",4
"841",0
"842",0
"843",0
"844",0
"845",0
"846",1
"847",1
"848",0
"849",0
"850",0
"851",4
"852",0
"853",0
"854",1
"855",2
"856",0
"857",0
"858",0
"859",2
"860",2
"861",0
"862",0
"863",0
"864",0
"865",4
"866",5
"867",0
"868",0
"869",3
"870",2
"871",0
"872",0
"873",0
"874",0
"875",5
"876",0
"877",1
"878",0
"879",0
"880",1
"881",1
"882",1
"883",0
"884",0
"885",2
"886",3
"887",0
"888",0
"889",1
"890",2
"891",0
"892",0
"893",0
"894",0
"895",0
"896",4
"897",0
"898",0
"899",1
"900",2
"901",1
"902",0
"903",0
"904",1
"905",7
"906",1
"907",0
"908",0
"909",0
"910",1
"911",1
"912",0
"913",0
"914",0
"915",0
"916",1
"917",0
"918",0
"919",0
"920",0
"921",0
"922",4
"923",0
"924",0
"925",2
"926",1
"927",0
"928",0
"929",0
"930",3
"931",2
"932",1
"933",0
"934",0
"935",0
"936",3
"937",0
"938",0
"939",0
"940",0
"941",1
"942",0
"943",0
"944",0
"945",2
"946",1
"947",0
"948",0
"949",0
"950",9
"951",0
"952",0
"953",0
"954",0
"955",0
"956",0
"957",0
"958",1
"959",0
"960",3
"961",0
"962",0
"963",1
"964",1
"965",0
"966",0
"967",0
"968",0
"969",2
"970",2
"971",0
"972",0
"973",1
"974",2
"975",0
"976",6
"977",0
"978",0
"979",0
"980",0
"981",1
"982",2
"983",0
"984",0
"985",0
"986",4
"987",0
"988",0
"989",1
"990",1
"991",0
"992",2
"993",5
"994",0
"995",0
"996",0
"997",5
"998",3
"999",0
"1000",1
"1001",2
"1002",1
"1003",0
"1004",0
"1005",1
"1006",0
"1007",0
"1008",0
"1009",4
"1010",0
"1011",0
"1012",0
"1013",2
"1014",0
"1015",0
"1016",0
"1017",3
"1018",2
"1019",0
"1020",0
"1021",0
"1022",5
"1023",3
"1024",0
"1025",0
"1026",8
"1027",0
"1028",0
"1029",0
"1030",6
"1031",0
"1032",0
"1033",0
"1034",0
"1035",1
"1036",0
"1037",0
"1038",0
"1039",0
"1040",0
"1041",8
"1042",1
"1043",0
"1044",3
"1045",1
"1046",1
"1047",0
"1048",3
"1049",2
"1050",0
"1051",0
"1052",0
"1053",6
"1054",1
"1055",0
"1056",6
"1057",0
"1058",0
"1059",1
"1060",0
"1061",0
"1062",3
"1063",3
"1064",0
"1065",2
"1066",3
"1067",0
"1068",0
"1069",0
"1070",4
"1071",1
"1072",0
"1073",4
"1074",0
"1075",0
"1076",0
"1077",0
"1078",2
"1079",0
"1080",0
"1081",4
"1082",3
"1083",1
"1084",0
"1085",1
"1086",2
"1087",1
"1088",3
"1089",2
"1090",0
"1091",0
"1092",0
"1093",9
"1094",0
"1095",0
"1096",0
"1097",6
"1098",5
"1099",1
"1100",0
"1101",8
"1102",1
"1103",1
"1104",0
"1105",0
"1106",2
"1107",0
"1108",0
"1109",3
"1110",1
"1111",0
"1112",0
"1113",5
"1114",0
"1115",0
"1116",3
"1117",5
"1118",1
"1119",0
"1120",0
"1121",4
"1122",0
"1123",1
"1124",0
"1125",5
"1126",0
"1127",0
"1128",0
"1129",1
"1130",6
"1131",0
"1132",0
"1133",2
"1134",4
"1135",0
"1136",0
"1137",0
"1138",2
"1139",5
"1140",1
"1141",0
"1142",2
"1143",1
"1144",0
"1145",1
"1146",2
"1147",0
"1148",0
"1149",6
"1150",0
"1151",0
"1152",0
"1153",4
"1154",0
"1155",0
"1156",0
"1157",1
"1158",2
"1159",0
"1160",0
"1161",2
"1162",0
"1163",0
"1164",0
"1165",1
"1166",0
"1167",0
"1168",0
"1169",0
"1170",0
"1171",9
"1172",2
"1173",0
"1174",0
"1175",0
"1176",5
"1177",0
"1178",0
"1179",0
"1180",4
"1181",1
"1182",1
"1183",0
"1184",0
"1185",2
"1186",1
"1187",0
"1188",0
"1189",0
"1190",3
"1191",2
"1192",0
"1193",0
"1194",0
"1195",1
"1196",1
"1197",0
"1198",0
"1199",0
"1200",4
"1201",0
"1202",0
"1203",0
"1204",0
"1205",2
"1206",0
"1207",0
"1208",0
"1209",0
"1210",0
"1211",5
"1212",0
"1213",0
"1214",0
"1215",1
"1216",7
"1217",0
"1218",0
"1219",0
"1220",5
"1221",0
"1222",0
"1223",0
"1224",3
"1225",1
"1226",0
"1227",0
"1228",0
"1229",0
"1230",7
"1231",1
"1232",0
"1233",0
"1234",0
"1235",0
"1236",2
"1237",0
"1238",0
"1239",0
"1240",0
"1241",0
"1242",0
"1243",7
"1244",3
"1245",1
"1246",0
"1247",0
"1248",0
"1249",0
"1250",0
"1251",0
"1252",0
"1253",10
"1254",2
"1255",0
"1256",0
"1257",0
"1258",0
"1259",4
"1260",1
"1261",0
"1262",0
"1263",0
"1264",0
"1265",0
"1266",0
"1267",0
"1268",1
"1269",0
"1270",0
"1271",0
"1272",0
"1273",0
"1274",0
"1275",4
"1276",0
"1277",0
"1278",0
"1279",0
"1280",0
"1281",0
"1282",0
"1283",0
"1284",0
"1285",0
"1286",4
"1287",1
"1288",0
"1289",0
"1290",0
"1291",0
"1292",0
"1293",0
"1294",1
"1295",1
"1296",2
"1297",0
"1298",0
"1299",0
"1300",0
"1301",0
"1302",0
"1303",0
"1304",0
"1305",0
"1306",4
"1307",1
"1308",1
"1309",0
"1310",0
"1311",0
"1312",0
"1313",0
"1314",0
"1315",7
"1316",2
"1317",0
"1318",0
"1319",0
"1320",0
"1321",0
"1322",0
"1323",0
"1324",0
"1325",0
"1326",0
"1327",0
"1328",3
"1329",3
"1330",2
"1331",0
"1332",0
"1333",0
"1334",0
"1335",0
"1336",5
"1337",0
"1338",0
"1339",0
"1340",0
"1341",0
"1342",0
"1343",0
"1344",0
"1345",0
"1346",0
"1347",1
"1348",3
"1349",1
"1350",0
"1351",0
"1352",0
"1353",0
"1354",2
"1355",2
"1356",0
"1357",0
"1358",0
"1359",0
"1360",0
"1361",0
"1362",0
"1363",0
"1364",0
"1365",0
"1366",0
"1367",1
"1368",0
"1369",0
"1370",0
"1371",0
"1372",0
"1373",0
"1374",0
"1375",0
"1376",0
"1377",0
"1378",0
"1379",0
"1380",0
"1381",0
"1382",0
"1383",0
"1384",0
"1385",0
"1386",0
"1387",0
"1388",0
"1389",0
"1390",0
"1391",0
"1392",0
"1393",0
"1394",0
"1395",0
"1396",0
"1397",0
"1398",0
"1399",0
"1400",0
"1401",0
"1402",0
"1403",0
"1404",0
"1405",0
"1406",0
"1407",0
"1408",0
"1409",0
"1410",0
"1411",0
"1412",0
"1413",0
"1414",0
"1415",0
"1416",0
"1417",0
"1418",0
"1419",0
"1420",0
"1421",0
"1422",0
"1423",0
"1424",0
"1425",0
"1426",0
"1427",0
"1428",0
"1429",0
"1430",0
"1431",0
"1432",0
"1433",0
"1434",0
"1435",0
"1436",0
"1437",0
"1438",0
"1439",0
"1440",0
"1441",0
