"","y_144"
"224",0
"225",0
"226",0
"227",0
"228",0
"229",0
"230",0
"231",0
"232",0
"233",0
"234",0
"235",0
"236",0
"237",0
"238",0
"239",0
"240",0
"241",0
"242",0
"243",0
"244",0
"245",0
"246",0
"247",0
"248",0
"249",0
"250",0
"251",0
"252",0
"253",0
"254",0
"255",0
"256",0
"257",0
"258",0
"259",0
"260",0
"261",0
"262",0
"263",0
"264",0
"265",0
"266",0
"267",0
"268",0
"269",0
"270",0
"271",0
"272",0
"273",0
"274",0
"275",0
"276",0
"277",0
"278",0
"279",0
"280",0
"281",0
"282",0
"283",0
"284",0
"285",0
"286",0
"287",0
"288",0
"289",0
"290",0
"291",0
"292",0
"293",0
"294",0
"295",0
"296",0
"297",0
"298",0
"299",0
"300",0
"301",0
"302",0
"303",0
"304",0
"305",0
"306",0
"307",0
"308",0
"309",0
"310",0
"311",0
"312",0
"313",0
"314",0
"315",0
"316",0
"317",0
"318",0
"319",0
"320",0
"321",0
"322",0
"323",0
"324",0
"325",0
"326",0
"327",0
"328",0
"329",0
"330",0
"331",0
"332",0
"333",1
"334",0
"335",0
"336",0
"337",0
"338",0
"339",0
"340",0
"341",0
"342",0
"343",0
"344",0
"345",0
"346",0
"347",0
"348",0
"349",0
"350",0
"351",0
"352",0
"353",0
"354",0
"355",2
"356",2
"357",0
"358",0
"359",0
"360",0
"361",0
"362",0
"363",0
"364",0
"365",2
"366",0
"367",0
"368",0
"369",0
"370",0
"371",0
"372",0
"373",0
"374",0
"375",4
"376",5
"377",0
"378",0
"379",0
"380",0
"381",0
"382",0
"383",0
"384",0
"385",1
"386",0
"387",0
"388",2
"389",14
"390",2
"391",0
"392",0
"393",0
"394",0
"395",0
"396",2
"397",15
"398",0
"399",1
"400",0
"401",0
"402",0
"403",0
"404",0
"405",0
"406",0
"407",11
"408",19
"409",2
"410",1
"411",8
"412",3
"413",1
"414",0
"415",3
"416",14
"417",0
"418",0
"419",0
"420",3
"421",12
"422",0
"423",0
"424",0
"425",0
"426",21
"427",7
"428",0
"429",5
"430",15
"431",2
"432",1
"433",18
"434",7
"435",0
"436",0
"437",8
"438",11
"439",6
"440",0
"441",9
"442",2
"443",0
"444",1
"445",11
"446",14
"447",0
"448",0
"449",0
"450",0
"451",0
"452",22
"453",24
"454",1
"455",2
"456",25
"457",7
"458",0
"459",22
"460",11
"461",1
"462",27
"463",4
"464",0
"465",0
"466",16
"467",15
"468",0
"469",0
"470",0
"471",0
"472",0
"473",29
"474",27
"475",0
"476",0
"477",4
"478",29
"479",6
"480",0
"481",13
"482",46
"483",3
"484",6
"485",11
"486",0
"487",8
"488",12
"489",1
"490",0
"491",0
"492",0
"493",0
"494",2
"495",14
"496",0
"497",1
"498",22
"499",7
"500",16
"501",12
"502",0
"503",3
"504",13
"505",1
"506",0
"507",2
"508",20
"509",4
"510",3
"511",9
"512",4
"513",0
"514",0
"515",2
"516",23
"517",11
"518",0
"519",1
"520",0
"521",15
"522",12
"523",2
"524",1
"525",0
"526",8
"527",23
"528",4
"529",0
"530",6
"531",30
"532",3
"533",0
"534",4
"535",15
"536",4
"537",5
"538",15
"539",1
"540",5
"541",14
"542",2
"543",0
"544",0
"545",11
"546",15
"547",1
"548",0
"549",11
"550",9
"551",0
"552",9
"553",6
"554",0
"555",0
"556",1
"557",13
"558",9
"559",1
"560",15
"561",6
"562",1
"563",31
"564",3
"565",0
"566",0
"567",2
"568",11
"569",0
"570",0
"571",13
"572",11
"573",1
"574",0
"575",2
"576",18
"577",2
"578",1
"579",0
"580",8
"581",17
"582",3
"583",0
"584",3
"585",16
"586",3
"587",0
"588",0
"589",0
"590",7
"591",22
"592",0
"593",0
"594",11
"595",10
"596",0
"597",0
"598",0
"599",7
"600",13
"601",1
"602",8
"603",6
"604",0
"605",0
"606",16
"607",9
"608",5
"609",20
"610",3
"611",0
"612",1
"613",0
"614",8
"615",22
"616",2
"617",3
"618",12
"619",2
"620",0
"621",3
"622",10
"623",1
"624",0
"625",14
"626",5
"627",0
"628",0
"629",1
"630",14
"631",12
"632",1
"633",0
"634",0
"635",10
"636",19
"637",0
"638",0
"639",1
"640",0
"641",0
"642",1
"643",27
"644",4
"645",2
"646",0
"647",5
"648",19
"649",0
"650",1
"651",0
"652",0
"653",6
"654",25
"655",2
"656",0
"657",0
"658",10
"659",25
"660",2
"661",0
"662",0
"663",0
"664",8
"665",15
"666",2
"667",5
"668",21
"669",3
"670",1
"671",0
"672",0
"673",2
"674",20
"675",5
"676",0
"677",0
"678",3
"679",30
"680",9
"681",1
"682",10
"683",11
"684",0
"685",0
"686",0
"687",4
"688",17
"689",7
"690",0
"691",9
"692",10
"693",0
"694",1
"695",7
"696",18
"697",11
"698",0
"699",0
"700",1
"701",15
"702",5
"703",0
"704",1
"705",2
"706",13
"707",4
"708",0
"709",0
"710",0
"711",14
"712",0
"713",0
"714",0
"715",6
"716",17
"717",3
"718",0
"719",8
"720",20
"721",0
"722",0
"723",0
"724",0
"725",0
"726",8
"727",20
"728",4
"729",0
"730",0
"731",0
"732",5
"733",30
"734",12
"735",1
"736",0
"737",12
"738",22
"739",1
"740",0
"741",0
"742",7
"743",31
"744",6
"745",12
"746",8
"747",3
"748",1
"749",0
"750",0
"751",0
"752",0
"753",18
"754",18
"755",2
"756",1
"757",5
"758",22
"759",19
"760",0
"761",0
"762",10
"763",22
"764",2
"765",1
"766",0
"767",0
"768",6
"769",24
"770",0
"771",13
"772",22
"773",4
"774",0
"775",0
"776",6
"777",23
"778",10
"779",0
"780",3
"781",24
"782",6
"783",0
"784",0
"785",0
"786",17
"787",15
"788",2
"789",0
"790",0
"791",0
"792",17
"793",22
"794",0
"795",0
"796",2
"797",0
"798",0
"799",5
"800",38
"801",15
"802",1
"803",3
"804",12
"805",11
"806",0
"807",1
"808",14
"809",23
"810",4
"811",14
"812",14
"813",1
"814",0
"815",0
"816",10
"817",34
"818",6
"819",4
"820",0
"821",22
"822",10
"823",1
"824",0
"825",17
"826",20
"827",5
"828",1
"829",0
"830",0
"831",19
"832",28
"833",3
"834",0
"835",0
"836",4
"837",16
"838",9
"839",0
"840",1
"841",25
"842",25
"843",4
"844",0
"845",1
"846",14
"847",11
"848",0
"849",2
"850",0
"851",0
"852",1
"853",18
"854",22
"855",0
"856",0
"857",23
"858",22
"859",1
"860",1
"861",4
"862",22
"863",4
"864",0
"865",0
"866",6
"867",22
"868",0
"869",0
"870",1
"871",25
"872",17
"873",2
"874",0
"875",2
"876",38
"877",19
"878",3
"879",1
"880",5
"881",30
"882",12
"883",2
"884",6
"885",23
"886",7
"887",0
"888",0
"889",3
"890",28
"891",20
"892",0
"893",0
"894",0
"895",7
"896",28
"897",19
"898",0
"899",5
"900",29
"901",2
"902",1
"903",15
"904",29
"905",3
"906",1
"907",0
"908",7
"909",21
"910",0
"911",0
"912",3
"913",0
"914",1
"915",0
"916",4
"917",42
"918",14
"919",3
"920",0
"921",0
"922",1
"923",10
"924",25
"925",4
"926",12
"927",26
"928",5
"929",0
"930",13
"931",4
"932",0
"933",13
"934",34
"935",5
"936",2
"937",0
"938",6
"939",29
"940",13
"941",2
"942",1
"943",0
"944",31
"945",22
"946",1
"947",2
"948",0
"949",0
"950",0
"951",19
"952",33
"953",7
"954",0
"955",32
"956",24
"957",1
"958",0
"959",0
"960",15
"961",29
"962",2
"963",0
"964",0
"965",0
"966",0
"967",0
"968",44
"969",29
"970",0
"971",1
"972",2
"973",4
"974",34
"975",20
"976",3
"977",36
"978",8
"979",7
"980",28
"981",12
"982",1
"983",6
"984",33
"985",8
"986",2
"987",0
"988",0
"989",19
"990",36
"991",3
"992",0
"993",25
"994",21
"995",2
"996",0
"997",0
"998",24
"999",43
"1000",7
"1001",28
"1002",13
"1003",2
"1004",0
"1005",0
"1006",6
"1007",45
"1008",21
"1009",0
"1010",24
"1011",27
"1012",2
"1013",13
"1014",33
"1015",6
"1016",21
"1017",39
"1018",3
"1019",13
"1020",39
"1021",13
"1022",2
"1023",1
"1024",39
"1025",21
"1026",10
"1027",54
"1028",23
"1029",4
"1030",0
"1031",19
"1032",34
"1033",5
"1034",2
"1035",26
"1036",37
"1037",6
"1038",42
"1039",27
"1040",4
"1041",0
"1042",2
"1043",37
"1044",62
"1045",7
"1046",2
"1047",0
"1048",23
"1049",21
"1050",1
"1051",0
"1052",22
"1053",53
"1054",8
"1055",31
"1056",19
"1057",0
"1058",0
"1059",38
"1060",49
"1061",6
"1062",0
"1063",0
"1064",1
"1065",17
"1066",71
"1067",32
"1068",1
"1069",2
"1070",50
"1071",47
"1072",2
"1073",4
"1074",45
"1075",42
"1076",5
"1077",0
"1078",19
"1079",72
"1080",10
"1081",4
"1082",61
"1083",33
"1084",6
"1085",0
"1086",9
"1087",51
"1088",15
"1089",5
"1090",0
"1091",0
"1092",2
"1093",68
"1094",73
"1095",11
"1096",0
"1097",42
"1098",50
"1099",4
"1100",0
"1101",45
"1102",79
"1103",34
"1104",33
"1105",7
"1106",2
"1107",0
"1108",0
"1109",34
"1110",42
"1111",4
"1112",9
"1113",66
"1114",16
"1115",51
"1116",52
"1117",5
"1118",43
"1119",28
"1120",3
"1121",0
"1122",10
"1123",68
"1124",21
"1125",1
"1126",1
"1127",0
"1128",56
"1129",62
"1130",4
"1131",1
"1132",37
"1133",66
"1134",18
"1135",67
"1136",30
"1137",2
"1138",0
"1139",0
"1140",46
"1141",50
"1142",4
"1143",11
"1144",63
"1145",15
"1146",2
"1147",5
"1148",47
"1149",18
"1150",3
"1151",33
"1152",65
"1153",10
"1154",12
"1155",46
"1156",22
"1157",0
"1158",0
"1159",8
"1160",59
"1161",30
"1162",2
"1163",1
"1164",18
"1165",71
"1166",23
"1167",0
"1168",0
"1169",42
"1170",41
"1171",34
"1172",51
"1173",3
"1174",1
"1175",26
"1176",34
"1177",3
"1178",1
"1179",35
"1180",13
"1181",1
"1182",2
"1183",3
"1184",9
"1185",74
"1186",52
"1187",7
"1188",59
"1189",19
"1190",0
"1191",0
"1192",13
"1193",69
"1194",14
"1195",0
"1196",20
"1197",33
"1198",4
"1199",0
"1200",14
"1201",71
"1202",19
"1203",3
"1204",0
"1205",10
"1206",66
"1207",15
"1208",2
"1209",3
"1210",48
"1211",38
"1212",1
"1213",0
"1214",1
"1215",38
"1216",25
"1217",2
"1218",0
"1219",0
"1220",0
"1221",0
"1222",44
"1223",41
"1224",1
"1225",11
"1226",46
"1227",8
"1228",6
"1229",47
"1230",9
"1231",0
"1232",0
"1233",3
"1234",41
"1235",9
"1236",1
"1237",1
"1238",1
"1239",0
"1240",0
"1241",46
"1242",51
"1243",1
"1244",2
"1245",16
"1246",38
"1247",6
"1248",21
"1249",43
"1250",2
"1251",3
"1252",28
"1253",22
"1254",2
"1255",0
"1256",0
"1257",0
"1258",4
"1259",48
"1260",20
"1261",3
"1262",1
"1263",1
"1264",0
"1265",1
"1266",0
"1267",0
"1268",0
"1269",50
"1270",38
"1271",4
"1272",2
"1273",1
"1274",0
"1275",18
"1276",50
"1277",18
"1278",0
"1279",0
"1280",3
"1281",41
"1282",19
"1283",7
"1284",1
"1285",0
"1286",1
"1287",1
"1288",6
"1289",49
"1290",15
"1291",0
"1292",0
"1293",0
"1294",0
"1295",0
"1296",0
"1297",19
"1298",59
"1299",5
"1300",0
"1301",0
"1302",1
"1303",0
"1304",1
"1305",0
"1306",37
"1307",29
"1308",0
"1309",0
"1310",1
"1311",0
"1312",0
"1313",0
"1314",0
"1315",0
"1316",0
"1317",14
"1318",60
"1319",9
"1320",0
"1321",0
"1322",0
"1323",0
"1324",6
"1325",42
"1326",3
"1327",2
"1328",0
"1329",0
"1330",0
"1331",0
"1332",0
"1333",0
"1334",0
"1335",0
"1336",16
"1337",43
"1338",8
"1339",1
"1340",0
"1341",0
"1342",0
"1343",0
"1344",0
"1345",14
"1346",33
"1347",1
"1348",0
"1349",0
"1350",0
"1351",0
"1352",0
"1353",0
"1354",0
"1355",0
"1356",18
"1357",34
"1358",1
"1359",0
"1360",0
"1361",0
"1362",0
"1363",0
"1364",9
"1365",21
"1366",0
"1367",0
"1368",0
"1369",0
"1370",0
"1371",0
"1372",0
"1373",0
"1374",0
"1375",0
"1376",5
"1377",26
"1378",2
"1379",0
"1380",0
"1381",0
"1382",0
"1383",0
"1384",0
"1385",1
"1386",17
"1387",3
"1388",1
"1389",0
"1390",0
"1391",0
"1392",0
"1393",0
"1394",0
"1395",0
"1396",0
"1397",0
"1398",0
"1399",0
"1400",0
"1401",0
"1402",0
"1403",19
"1404",5
"1405",0
"1406",0
"1407",0
"1408",0
"1409",0
"1410",0
"1411",0
"1412",0
"1413",0
"1414",0
"1415",0
"1416",0
"1417",0
"1418",0
"1419",0
"1420",0
"1421",0
"1422",0
"1423",0
"1424",0
"1425",0
"1426",0
"1427",0
"1428",0
"1429",0
"1430",0
"1431",0
"1432",0
"1433",0
"1434",0
"1435",0
"1436",0
"1437",0
"1438",0
"1439",0
"1440",0
"1441",0
