"","y_143"
"224",0
"225",0
"226",0
"227",0
"228",0
"229",0
"230",0
"231",0
"232",0
"233",0
"234",0
"235",0
"236",0
"237",0
"238",0
"239",0
"240",0
"241",0
"242",0
"243",0
"244",0
"245",0
"246",0
"247",0
"248",0
"249",0
"250",0
"251",0
"252",0
"253",0
"254",0
"255",0
"256",0
"257",0
"258",0
"259",0
"260",0
"261",0
"262",0
"263",0
"264",0
"265",0
"266",0
"267",0
"268",0
"269",0
"270",0
"271",0
"272",0
"273",0
"274",0
"275",0
"276",0
"277",0
"278",0
"279",0
"280",0
"281",0
"282",0
"283",0
"284",0
"285",0
"286",0
"287",0
"288",0
"289",0
"290",0
"291",0
"292",0
"293",0
"294",0
"295",0
"296",0
"297",0
"298",0
"299",0
"300",0
"301",0
"302",0
"303",0
"304",0
"305",0
"306",0
"307",0
"308",0
"309",0
"310",0
"311",0
"312",0
"313",0
"314",0
"315",0
"316",0
"317",0
"318",0
"319",0
"320",0
"321",0
"322",0
"323",0
"324",0
"325",0
"326",0
"327",0
"328",0
"329",0
"330",0
"331",0
"332",0
"333",0
"334",0
"335",0
"336",0
"337",0
"338",0
"339",0
"340",0
"341",0
"342",0
"343",0
"344",1
"345",0
"346",0
"347",0
"348",0
"349",0
"350",0
"351",0
"352",0
"353",3
"354",0
"355",0
"356",0
"357",0
"358",0
"359",0
"360",0
"361",0
"362",3
"363",0
"364",0
"365",0
"366",0
"367",0
"368",0
"369",0
"370",0
"371",0
"372",1
"373",7
"374",0
"375",0
"376",0
"377",0
"378",0
"379",0
"380",0
"381",0
"382",1
"383",0
"384",0
"385",0
"386",0
"387",9
"388",0
"389",0
"390",1
"391",0
"392",0
"393",0
"394",10
"395",1
"396",0
"397",0
"398",0
"399",0
"400",0
"401",0
"402",0
"403",0
"404",0
"405",17
"406",3
"407",0
"408",2
"409",9
"410",0
"411",0
"412",0
"413",14
"414",7
"415",0
"416",0
"417",0
"418",7
"419",10
"420",0
"421",1
"422",0
"423",2
"424",12
"425",1
"426",0
"427",11
"428",7
"429",0
"430",1
"431",16
"432",5
"433",0
"434",0
"435",9
"436",8
"437",1
"438",2
"439",7
"440",1
"441",0
"442",1
"443",18
"444",3
"445",0
"446",0
"447",0
"448",0
"449",4
"450",21
"451",0
"452",0
"453",4
"454",17
"455",0
"456",0
"457",22
"458",4
"459",1
"460",18
"461",2
"462",0
"463",1
"464",9
"465",7
"466",0
"467",1
"468",0
"469",0
"470",1
"471",35
"472",5
"473",1
"474",0
"475",3
"476",22
"477",1
"478",0
"479",17
"480",20
"481",1
"482",13
"483",8
"484",1
"485",13
"486",2
"487",1
"488",0
"489",0
"490",8
"491",15
"492",0
"493",2
"494",0
"495",2
"496",14
"497",1
"498",11
"499",3
"500",0
"501",10
"502",1
"503",0
"504",0
"505",5
"506",15
"507",3
"508",2
"509",13
"510",0
"511",0
"512",0
"513",0
"514",21
"515",5
"516",0
"517",0
"518",0
"519",21
"520",4
"521",0
"522",0
"523",1
"524",13
"525",13
"526",1
"527",0
"528",5
"529",20
"530",2
"531",1
"532",7
"533",10
"534",1
"535",2
"536",8
"537",2
"538",2
"539",12
"540",2
"541",0
"542",1
"543",11
"544",5
"545",1
"546",0
"547",12
"548",7
"549",0
"550",14
"551",0
"552",0
"553",0
"554",1
"555",11
"556",0
"557",1
"558",6
"559",3
"560",1
"561",19
"562",2
"563",0
"564",0
"565",5
"566",7
"567",3
"568",1
"569",13
"570",3
"571",0
"572",0
"573",1
"574",8
"575",0
"576",0
"577",1
"578",12
"579",3
"580",0
"581",0
"582",7
"583",10
"584",0
"585",0
"586",0
"587",0
"588",13
"589",2
"590",0
"591",1
"592",14
"593",13
"594",1
"595",0
"596",0
"597",9
"598",4
"599",0
"600",2
"601",3
"602",0
"603",1
"604",9
"605",6
"606",5
"607",12
"608",2
"609",0
"610",0
"611",1
"612",6
"613",4
"614",0
"615",3
"616",7
"617",3
"618",0
"619",3
"620",2
"621",0
"622",0
"623",7
"624",0
"625",0
"626",0
"627",1
"628",14
"629",8
"630",0
"631",0
"632",0
"633",10
"634",8
"635",0
"636",0
"637",0
"638",0
"639",0
"640",10
"641",11
"642",0
"643",0
"644",0
"645",9
"646",6
"647",0
"648",0
"649",0
"650",0
"651",7
"652",8
"653",0
"654",0
"655",1
"656",14
"657",4
"658",1
"659",0
"660",0
"661",0
"662",11
"663",0
"664",0
"665",12
"666",6
"667",1
"668",0
"669",0
"670",0
"671",0
"672",17
"673",4
"674",0
"675",0
"676",4
"677",7
"678",0
"679",0
"680",6
"681",1
"682",0
"683",0
"684",5
"685",3
"686",0
"687",0
"688",1
"689",12
"690",5
"691",1
"692",0
"693",2
"694",11
"695",3
"696",1
"697",0
"698",0
"699",19
"700",5
"701",1
"702",0
"703",1
"704",23
"705",7
"706",0
"707",0
"708",3
"709",2
"710",2
"711",2
"712",0
"713",14
"714",2
"715",0
"716",1
"717",11
"718",3
"719",2
"720",0
"721",0
"722",0
"723",0
"724",10
"725",13
"726",2
"727",0
"728",0
"729",1
"730",13
"731",10
"732",0
"733",0
"734",0
"735",12
"736",8
"737",1
"738",0
"739",1
"740",4
"741",6
"742",2
"743",5
"744",7
"745",0
"746",0
"747",0
"748",0
"749",0
"750",6
"751",8
"752",1
"753",0
"754",0
"755",2
"756",17
"757",5
"758",0
"759",0
"760",9
"761",5
"762",0
"763",0
"764",0
"765",9
"766",10
"767",3
"768",0
"769",20
"770",3
"771",0
"772",0
"773",1
"774",16
"775",6
"776",0
"777",0
"778",8
"779",5
"780",1
"781",1
"782",0
"783",0
"784",7
"785",7
"786",3
"787",0
"788",0
"789",0
"790",10
"791",9
"792",1
"793",0
"794",0
"795",0
"796",0
"797",5
"798",19
"799",7
"800",0
"801",3
"802",9
"803",0
"804",0
"805",0
"806",25
"807",13
"808",1
"809",13
"810",3
"811",0
"812",0
"813",0
"814",12
"815",18
"816",2
"817",0
"818",0
"819",17
"820",2
"821",1
"822",2
"823",6
"824",12
"825",0
"826",0
"827",0
"828",0
"829",12
"830",12
"831",1
"832",0
"833",0
"834",2
"835",12
"836",1
"837",0
"838",1
"839",21
"840",9
"841",1
"842",0
"843",9
"844",13
"845",4
"846",0
"847",2
"848",0
"849",1
"850",14
"851",16
"852",0
"853",0
"854",0
"855",14
"856",5
"857",1
"858",0
"859",13
"860",4
"861",1
"862",0
"863",1
"864",16
"865",7
"866",0
"867",0
"868",4
"869",13
"870",2
"871",0
"872",0
"873",6
"874",22
"875",4
"876",0
"877",0
"878",6
"879",22
"880",5
"881",1
"882",6
"883",6
"884",0
"885",1
"886",0
"887",2
"888",25
"889",3
"890",1
"891",0
"892",0
"893",7
"894",10
"895",0
"896",0
"897",2
"898",18
"899",0
"900",0
"901",9
"902",16
"903",1
"904",0
"905",0
"906",10
"907",12
"908",2
"909",0
"910",1
"911",0
"912",0
"913",0
"914",3
"915",22
"916",10
"917",1
"918",0
"919",0
"920",0
"921",14
"922",2
"923",1
"924",16
"925",3
"926",0
"927",8
"928",13
"929",0
"930",1
"931",13
"932",12
"933",3
"934",0
"935",0
"936",2
"937",18
"938",6
"939",0
"940",0
"941",3
"942",16
"943",6
"944",1
"945",0
"946",0
"947",0
"948",4
"949",27
"950",2
"951",1
"952",0
"953",22
"954",4
"955",0
"956",0
"957",1
"958",20
"959",5
"960",2
"961",0
"962",0
"963",0
"964",0
"965",2
"966",31
"967",21
"968",0
"969",1
"970",1
"971",27
"972",9
"973",1
"974",21
"975",11
"976",0
"977",5
"978",23
"979",2
"980",0
"981",2
"982",17
"983",2
"984",0
"985",0
"986",0
"987",19
"988",9
"989",0
"990",11
"991",9
"992",2
"993",0
"994",0
"995",5
"996",28
"997",5
"998",2
"999",18
"1000",5
"1001",0
"1002",0
"1003",0
"1004",24
"1005",23
"1006",3
"1007",7
"1008",22
"1009",1
"1010",0
"1011",14
"1012",24
"1013",1
"1014",28
"1015",16
"1016",1
"1017",18
"1018",15
"1019",3
"1020",0
"1021",19
"1022",16
"1023",4
"1024",6
"1025",31
"1026",3
"1027",0
"1028",1
"1029",28
"1030",8
"1031",0
"1032",2
"1033",27
"1034",7
"1035",2
"1036",26
"1037",10
"1038",1
"1039",0
"1040",0
"1041",23
"1042",44
"1043",3
"1044",1
"1045",1
"1046",32
"1047",7
"1048",0
"1049",1
"1050",20
"1051",34
"1052",1
"1053",18
"1054",10
"1055",0
"1056",0
"1057",34
"1058",14
"1059",0
"1060",1
"1061",0
"1062",0
"1063",17
"1064",33
"1065",6
"1066",0
"1067",2
"1068",33
"1069",19
"1070",1
"1071",5
"1072",42
"1073",9
"1074",0
"1075",1
"1076",19
"1077",20
"1078",0
"1079",6
"1080",40
"1081",6
"1082",1
"1083",0
"1084",16
"1085",21
"1086",3
"1087",0
"1088",0
"1089",0
"1090",2
"1091",51
"1092",20
"1093",3
"1094",3
"1095",32
"1096",8
"1097",1
"1098",0
"1099",39
"1100",32
"1101",28
"1102",2
"1103",0
"1104",0
"1105",1
"1106",22
"1107",30
"1108",0
"1109",3
"1110",39
"1111",16
"1112",7
"1113",38
"1114",13
"1115",22
"1116",25
"1117",2
"1118",0
"1119",0
"1120",28
"1121",38
"1122",3
"1123",0
"1124",0
"1125",4
"1126",42
"1127",7
"1128",3
"1129",3
"1130",40
"1131",11
"1132",21
"1133",28
"1134",2
"1135",0
"1136",0
"1137",5
"1138",49
"1139",10
"1140",0
"1141",32
"1142",18
"1143",2
"1144",0
"1145",21
"1146",26
"1147",0
"1148",0
"1149",32
"1150",28
"1151",1
"1152",17
"1153",25
"1154",2
"1155",0
"1156",2
"1157",41
"1158",3
"1159",0
"1160",1
"1161",0
"1162",26
"1163",17
"1164",4
"1165",0
"1166",2
"1167",40
"1168",16
"1169",33
"1170",7
"1171",2
"1172",3
"1173",39
"1174",8
"1175",0
"1176",10
"1177",23
"1178",6
"1179",3
"1180",1
"1181",0
"1182",7
"1183",46
"1184",0
"1185",2
"1186",41
"1187",8
"1188",0
"1189",1
"1190",26
"1191",28
"1192",6
"1193",0
"1194",37
"1195",12
"1196",0
"1197",4
"1198",44
"1199",21
"1200",1
"1201",0
"1202",1
"1203",25
"1204",19
"1205",1
"1206",1
"1207",21
"1208",23
"1209",1
"1210",1
"1211",0
"1212",0
"1213",28
"1214",9
"1215",0
"1216",1
"1217",0
"1218",0
"1219",7
"1220",45
"1221",8
"1222",1
"1223",16
"1224",16
"1225",2
"1226",8
"1227",22
"1228",1
"1229",0
"1230",0
"1231",13
"1232",31
"1233",4
"1234",0
"1235",0
"1236",0
"1237",0
"1238",1
"1239",42
"1240",2
"1241",0
"1242",0
"1243",18
"1244",7
"1245",0
"1246",24
"1247",17
"1248",0
"1249",0
"1250",27
"1251",4
"1252",0
"1253",1
"1254",0
"1255",0
"1256",4
"1257",38
"1258",8
"1259",0
"1260",0
"1261",0
"1262",0
"1263",0
"1264",0
"1265",0
"1266",22
"1267",32
"1268",0
"1269",0
"1270",0
"1271",1
"1272",0
"1273",26
"1274",21
"1275",0
"1276",0
"1277",0
"1278",1
"1279",29
"1280",8
"1281",3
"1282",0
"1283",0
"1284",0
"1285",0
"1286",21
"1287",13
"1288",1
"1289",0
"1290",0
"1291",0
"1292",0
"1293",0
"1294",7
"1295",29
"1296",3
"1297",0
"1298",0
"1299",0
"1300",0
"1301",0
"1302",0
"1303",0
"1304",25
"1305",11
"1306",0
"1307",0
"1308",0
"1309",0
"1310",0
"1311",0
"1312",0
"1313",0
"1314",0
"1315",16
"1316",29
"1317",5
"1318",0
"1319",0
"1320",0
"1321",0
"1322",11
"1323",23
"1324",5
"1325",0
"1326",0
"1327",0
"1328",0
"1329",0
"1330",0
"1331",0
"1332",0
"1333",0
"1334",24
"1335",4
"1336",1
"1337",0
"1338",0
"1339",0
"1340",0
"1341",0
"1342",0
"1343",22
"1344",13
"1345",0
"1346",0
"1347",0
"1348",0
"1349",0
"1350",0
"1351",0
"1352",0
"1353",0
"1354",20
"1355",7
"1356",0
"1357",0
"1358",0
"1359",0
"1360",0
"1361",0
"1362",8
"1363",15
"1364",0
"1365",0
"1366",0
"1367",0
"1368",0
"1369",0
"1370",0
"1371",0
"1372",0
"1373",0
"1374",8
"1375",15
"1376",0
"1377",0
"1378",0
"1379",0
"1380",0
"1381",0
"1382",0
"1383",0
"1384",7
"1385",2
"1386",0
"1387",0
"1388",0
"1389",0
"1390",0
"1391",0
"1392",0
"1393",0
"1394",0
"1395",0
"1396",0
"1397",0
"1398",0
"1399",0
"1400",3
"1401",12
"1402",2
"1403",0
"1404",0
"1405",0
"1406",0
"1407",0
"1408",0
"1409",0
"1410",0
"1411",0
"1412",0
"1413",0
"1414",0
"1415",0
"1416",0
"1417",0
"1418",0
"1419",0
"1420",0
"1421",0
"1422",0
"1423",0
"1424",0
"1425",0
"1426",0
"1427",0
"1428",0
"1429",0
"1430",0
"1431",0
"1432",0
"1433",0
"1434",0
"1435",0
"1436",0
"1437",0
"1438",0
"1439",0
"1440",0
"1441",0
