"","y_137"
"224",0
"225",0
"226",0
"227",0
"228",0
"229",0
"230",0
"231",0
"232",0
"233",0
"234",0
"235",0
"236",0
"237",0
"238",0
"239",0
"240",0
"241",0
"242",0
"243",0
"244",0
"245",0
"246",0
"247",0
"248",0
"249",0
"250",0
"251",0
"252",0
"253",0
"254",0
"255",0
"256",0
"257",0
"258",0
"259",0
"260",0
"261",0
"262",0
"263",0
"264",0
"265",0
"266",0
"267",0
"268",0
"269",0
"270",0
"271",0
"272",0
"273",0
"274",0
"275",0
"276",0
"277",0
"278",0
"279",0
"280",0
"281",0
"282",0
"283",0
"284",0
"285",0
"286",0
"287",0
"288",0
"289",0
"290",0
"291",0
"292",0
"293",0
"294",0
"295",0
"296",0
"297",0
"298",0
"299",0
"300",0
"301",0
"302",0
"303",0
"304",0
"305",0
"306",0
"307",0
"308",0
"309",0
"310",0
"311",0
"312",0
"313",0
"314",0
"315",0
"316",0
"317",0
"318",0
"319",0
"320",0
"321",0
"322",0
"323",0
"324",0
"325",0
"326",0
"327",0
"328",0
"329",0
"330",0
"331",0
"332",0
"333",0
"334",0
"335",0
"336",0
"337",0
"338",0
"339",0
"340",0
"341",0
"342",0
"343",0
"344",0
"345",0
"346",0
"347",0
"348",0
"349",0
"350",0
"351",2
"352",0
"353",0
"354",0
"355",0
"356",0
"357",0
"358",0
"359",0
"360",1
"361",0
"362",0
"363",0
"364",0
"365",0
"366",0
"367",0
"368",0
"369",0
"370",0
"371",0
"372",0
"373",0
"374",0
"375",0
"376",0
"377",0
"378",0
"379",0
"380",0
"381",0
"382",0
"383",1
"384",0
"385",0
"386",0
"387",0
"388",0
"389",0
"390",0
"391",0
"392",3
"393",2
"394",0
"395",0
"396",0
"397",0
"398",0
"399",0
"400",0
"401",1
"402",0
"403",0
"404",0
"405",0
"406",2
"407",0
"408",0
"409",0
"410",0
"411",2
"412",5
"413",1
"414",0
"415",3
"416",3
"417",1
"418",0
"419",1
"420",9
"421",0
"422",1
"423",3
"424",3
"425",0
"426",1
"427",2
"428",0
"429",0
"430",0
"431",4
"432",3
"433",0
"434",0
"435",0
"436",0
"437",4
"438",0
"439",0
"440",1
"441",8
"442",0
"443",0
"444",2
"445",4
"446",0
"447",0
"448",6
"449",0
"450",0
"451",0
"452",4
"453",1
"454",0
"455",0
"456",0
"457",2
"458",7
"459",0
"460",0
"461",3
"462",6
"463",0
"464",0
"465",0
"466",0
"467",0
"468",3
"469",5
"470",1
"471",3
"472",0
"473",0
"474",3
"475",0
"476",0
"477",4
"478",0
"479",0
"480",0
"481",0
"482",6
"483",2
"484",0
"485",5
"486",2
"487",0
"488",3
"489",0
"490",0
"491",0
"492",0
"493",5
"494",2
"495",0
"496",2
"497",3
"498",0
"499",1
"500",0
"501",1
"502",12
"503",0
"504",0
"505",0
"506",0
"507",3
"508",0
"509",0
"510",0
"511",0
"512",4
"513",3
"514",1
"515",0
"516",6
"517",1
"518",0
"519",0
"520",4
"521",1
"522",0
"523",2
"524",1
"525",0
"526",1
"527",6
"528",1
"529",0
"530",0
"531",2
"532",4
"533",0
"534",1
"535",0
"536",1
"537",2
"538",1
"539",1
"540",0
"541",0
"542",0
"543",2
"544",2
"545",4
"546",4
"547",2
"548",0
"549",0
"550",5
"551",1
"552",0
"553",4
"554",3
"555",0
"556",1
"557",4
"558",3
"559",0
"560",0
"561",0
"562",1
"563",0
"564",0
"565",0
"566",7
"567",0
"568",0
"569",0
"570",5
"571",2
"572",0
"573",0
"574",0
"575",3
"576",2
"577",0
"578",0
"579",0
"580",6
"581",0
"582",0
"583",0
"584",6
"585",0
"586",0
"587",2
"588",0
"589",2
"590",1
"591",7
"592",3
"593",0
"594",4
"595",5
"596",2
"597",1
"598",0
"599",6
"600",2
"601",0
"602",0
"603",6
"604",2
"605",0
"606",0
"607",1
"608",1
"609",0
"610",0
"611",5
"612",5
"613",1
"614",0
"615",0
"616",8
"617",1
"618",0
"619",0
"620",4
"621",6
"622",1
"623",0
"624",0
"625",0
"626",0
"627",0
"628",10
"629",1
"630",0
"631",0
"632",5
"633",3
"634",0
"635",0
"636",0
"637",0
"638",0
"639",3
"640",10
"641",0
"642",0
"643",3
"644",5
"645",0
"646",0
"647",0
"648",1
"649",7
"650",0
"651",1
"652",4
"653",13
"654",2
"655",0
"656",0
"657",4
"658",4
"659",11
"660",5
"661",0
"662",0
"663",1
"664",7
"665",7
"666",3
"667",4
"668",3
"669",2
"670",0
"671",13
"672",2
"673",1
"674",0
"675",5
"676",1
"677",3
"678",0
"679",0
"680",4
"681",6
"682",1
"683",0
"684",0
"685",3
"686",2
"687",10
"688",5
"689",0
"690",1
"691",7
"692",1
"693",0
"694",0
"695",8
"696",3
"697",0
"698",1
"699",0
"700",0
"701",2
"702",0
"703",0
"704",3
"705",6
"706",5
"707",0
"708",0
"709",0
"710",2
"711",4
"712",11
"713",1
"714",2
"715",0
"716",1
"717",4
"718",11
"719",3
"720",0
"721",3
"722",4
"723",9
"724",1
"725",0
"726",0
"727",3
"728",12
"729",3
"730",3
"731",3
"732",2
"733",0
"734",0
"735",1
"736",2
"737",10
"738",2
"739",0
"740",1
"741",0
"742",3
"743",12
"744",1
"745",0
"746",1
"747",1
"748",13
"749",2
"750",1
"751",3
"752",6
"753",4
"754",1
"755",3
"756",4
"757",9
"758",0
"759",0
"760",0
"761",3
"762",7
"763",6
"764",1
"765",4
"766",7
"767",2
"768",0
"769",0
"770",3
"771",7
"772",2
"773",0
"774",0
"775",0
"776",0
"777",0
"778",12
"779",1
"780",0
"781",0
"782",0
"783",1
"784",8
"785",19
"786",5
"787",5
"788",4
"789",0
"790",0
"791",0
"792",1
"793",7
"794",13
"795",6
"796",5
"797",11
"798",1
"799",0
"800",0
"801",4
"802",11
"803",8
"804",1
"805",0
"806",2
"807",6
"808",2
"809",2
"810",6
"811",3
"812",0
"813",0
"814",0
"815",3
"816",4
"817",15
"818",2
"819",2
"820",1
"821",3
"822",0
"823",0
"824",1
"825",4
"826",5
"827",13
"828",1
"829",0
"830",2
"831",5
"832",8
"833",3
"834",0
"835",0
"836",4
"837",3
"838",3
"839",2
"840",1
"841",2
"842",11
"843",1
"844",0
"845",1
"846",5
"847",2
"848",1
"849",0
"850",1
"851",11
"852",1
"853",1
"854",2
"855",10
"856",13
"857",1
"858",0
"859",0
"860",2
"861",16
"862",4
"863",0
"864",0
"865",3
"866",5
"867",8
"868",1
"869",0
"870",4
"871",1
"872",0
"873",0
"874",2
"875",6
"876",10
"877",1
"878",0
"879",1
"880",3
"881",16
"882",7
"883",6
"884",7
"885",6
"886",2
"887",0
"888",5
"889",5
"890",6
"891",3
"892",0
"893",2
"894",2
"895",8
"896",1
"897",1
"898",0
"899",0
"900",1
"901",9
"902",19
"903",3
"904",0
"905",0
"906",7
"907",4
"908",1
"909",0
"910",2
"911",12
"912",7
"913",2
"914",3
"915",6
"916",0
"917",0
"918",0
"919",5
"920",9
"921",3
"922",0
"923",2
"924",3
"925",8
"926",1
"927",1
"928",0
"929",3
"930",11
"931",11
"932",0
"933",0
"934",1
"935",3
"936",12
"937",6
"938",1
"939",3
"940",5
"941",11
"942",0
"943",0
"944",0
"945",8
"946",7
"947",0
"948",0
"949",1
"950",0
"951",3
"952",8
"953",20
"954",0
"955",0
"956",0
"957",5
"958",10
"959",3
"960",6
"961",6
"962",13
"963",0
"964",1
"965",11
"966",10
"967",0
"968",3
"969",5
"970",3
"971",4
"972",0
"973",6
"974",10
"975",5
"976",1
"977",5
"978",8
"979",2
"980",3
"981",12
"982",5
"983",5
"984",3
"985",3
"986",1
"987",0
"988",0
"989",0
"990",6
"991",16
"992",11
"993",2
"994",6
"995",12
"996",4
"997",2
"998",11
"999",4
"1000",11
"1001",13
"1002",8
"1003",4
"1004",10
"1005",1
"1006",2
"1007",5
"1008",11
"1009",5
"1010",0
"1011",9
"1012",5
"1013",13
"1014",3
"1015",2
"1016",10
"1017",7
"1018",3
"1019",5
"1020",12
"1021",4
"1022",3
"1023",2
"1024",18
"1025",0
"1026",0
"1027",0
"1028",0
"1029",5
"1030",19
"1031",17
"1032",5
"1033",9
"1034",6
"1035",1
"1036",0
"1037",5
"1038",25
"1039",7
"1040",5
"1041",6
"1042",3
"1043",2
"1044",2
"1045",19
"1046",5
"1047",0
"1048",1
"1049",2
"1050",9
"1051",18
"1052",7
"1053",0
"1054",0
"1055",8
"1056",18
"1057",23
"1058",2
"1059",6
"1060",30
"1061",13
"1062",5
"1063",14
"1064",12
"1065",0
"1066",3
"1067",12
"1068",22
"1069",6
"1070",3
"1071",8
"1072",20
"1073",0
"1074",2
"1075",1
"1076",3
"1077",10
"1078",34
"1079",12
"1080",2
"1081",10
"1082",14
"1083",1
"1084",2
"1085",8
"1086",23
"1087",14
"1088",4
"1089",20
"1090",8
"1091",0
"1092",9
"1093",16
"1094",9
"1095",2
"1096",10
"1097",22
"1098",27
"1099",7
"1100",10
"1101",19
"1102",6
"1103",7
"1104",8
"1105",2
"1106",0
"1107",4
"1108",20
"1109",2
"1110",1
"1111",1
"1112",12
"1113",28
"1114",14
"1115",1
"1116",6
"1117",11
"1118",14
"1119",3
"1120",4
"1121",30
"1122",4
"1123",6
"1124",4
"1125",26
"1126",5
"1127",6
"1128",6
"1129",14
"1130",4
"1131",2
"1132",8
"1133",12
"1134",3
"1135",2
"1136",3
"1137",17
"1138",20
"1139",4
"1140",5
"1141",20
"1142",2
"1143",2
"1144",6
"1145",26
"1146",3
"1147",0
"1148",5
"1149",18
"1150",14
"1151",1
"1152",8
"1153",6
"1154",18
"1155",10
"1156",4
"1157",22
"1158",7
"1159",0
"1160",7
"1161",10
"1162",10
"1163",5
"1164",9
"1165",6
"1166",0
"1167",1
"1168",9
"1169",11
"1170",32
"1171",1
"1172",2
"1173",5
"1174",26
"1175",4
"1176",3
"1177",11
"1178",26
"1179",7
"1180",2
"1181",12
"1182",1
"1183",0
"1184",5
"1185",4
"1186",30
"1187",2
"1188",1
"1189",0
"1190",10
"1191",15
"1192",17
"1193",3
"1194",9
"1195",19
"1196",13
"1197",1
"1198",5
"1199",8
"1200",16
"1201",14
"1202",1
"1203",0
"1204",0
"1205",0
"1206",15
"1207",27
"1208",19
"1209",0
"1210",6
"1211",9
"1212",15
"1213",4
"1214",7
"1215",25
"1216",7
"1217",0
"1218",5
"1219",10
"1220",11
"1221",4
"1222",0
"1223",0
"1224",0
"1225",10
"1226",18
"1227",39
"1228",2
"1229",1
"1230",7
"1231",16
"1232",4
"1233",7
"1234",12
"1235",7
"1236",0
"1237",2
"1238",10
"1239",7
"1240",0
"1241",0
"1242",0
"1243",5
"1244",7
"1245",39
"1246",1
"1247",0
"1248",0
"1249",0
"1250",0
"1251",0
"1252",3
"1253",9
"1254",20
"1255",0
"1256",0
"1257",1
"1258",0
"1259",2
"1260",9
"1261",30
"1262",6
"1263",0
"1264",0
"1265",0
"1266",7
"1267",20
"1268",9
"1269",1
"1270",0
"1271",0
"1272",0
"1273",2
"1274",7
"1275",21
"1276",8
"1277",1
"1278",0
"1279",0
"1280",4
"1281",12
"1282",12
"1283",4
"1284",0
"1285",0
"1286",0
"1287",0
"1288",0
"1289",0
"1290",3
"1291",25
"1292",8
"1293",0
"1294",0
"1295",0
"1296",0
"1297",0
"1298",0
"1299",0
"1300",5
"1301",7
"1302",29
"1303",7
"1304",0
"1305",0
"1306",0
"1307",0
"1308",2
"1309",6
"1310",14
"1311",3
"1312",0
"1313",0
"1314",0
"1315",0
"1316",0
"1317",0
"1318",0
"1319",1
"1320",3
"1321",2
"1322",20
"1323",1
"1324",0
"1325",0
"1326",0
"1327",0
"1328",3
"1329",5
"1330",8
"1331",1
"1332",0
"1333",0
"1334",0
"1335",0
"1336",0
"1337",0
"1338",0
"1339",0
"1340",1
"1341",6
"1342",20
"1343",1
"1344",0
"1345",0
"1346",0
"1347",0
"1348",0
"1349",2
"1350",8
"1351",3
"1352",1
"1353",0
"1354",0
"1355",0
"1356",0
"1357",0
"1358",0
"1359",0
"1360",0
"1361",3
"1362",5
"1363",11
"1364",1
"1365",1
"1366",0
"1367",0
"1368",0
"1369",0
"1370",0
"1371",2
"1372",3
"1373",8
"1374",0
"1375",0
"1376",0
"1377",0
"1378",0
"1379",0
"1380",0
"1381",0
"1382",0
"1383",0
"1384",0
"1385",0
"1386",0
"1387",0
"1388",2
"1389",15
"1390",4
"1391",0
"1392",0
"1393",0
"1394",0
"1395",0
"1396",0
"1397",0
"1398",0
"1399",0
"1400",0
"1401",0
"1402",0
"1403",0
"1404",0
"1405",0
"1406",0
"1407",0
"1408",0
"1409",0
"1410",0
"1411",0
"1412",0
"1413",0
"1414",0
"1415",0
"1416",0
"1417",0
"1418",0
"1419",0
"1420",0
"1421",0
"1422",0
"1423",0
"1424",0
"1425",0
"1426",0
"1427",0
"1428",0
"1429",0
"1430",0
"1431",0
"1432",0
"1433",0
"1434",0
"1435",0
"1436",0
"1437",0
"1438",0
"1439",0
"1440",0
"1441",0
