"","y_135"
"224",0
"225",0
"226",0
"227",0
"228",0
"229",0
"230",0
"231",0
"232",0
"233",0
"234",0
"235",0
"236",0
"237",0
"238",0
"239",0
"240",0
"241",0
"242",0
"243",0
"244",0
"245",0
"246",0
"247",0
"248",0
"249",0
"250",0
"251",0
"252",0
"253",0
"254",0
"255",0
"256",0
"257",0
"258",0
"259",0
"260",0
"261",0
"262",0
"263",0
"264",0
"265",0
"266",0
"267",0
"268",0
"269",0
"270",0
"271",0
"272",0
"273",0
"274",0
"275",0
"276",0
"277",0
"278",0
"279",0
"280",0
"281",0
"282",0
"283",0
"284",0
"285",0
"286",0
"287",0
"288",0
"289",0
"290",0
"291",0
"292",0
"293",0
"294",0
"295",0
"296",0
"297",0
"298",0
"299",0
"300",0
"301",0
"302",0
"303",0
"304",0
"305",0
"306",0
"307",0
"308",0
"309",0
"310",0
"311",0
"312",0
"313",0
"314",0
"315",0
"316",0
"317",0
"318",0
"319",0
"320",0
"321",0
"322",0
"323",0
"324",0
"325",0
"326",1
"327",0
"328",0
"329",0
"330",0
"331",0
"332",0
"333",0
"334",0
"335",0
"336",0
"337",0
"338",0
"339",0
"340",0
"341",0
"342",0
"343",0
"344",0
"345",0
"346",0
"347",0
"348",0
"349",0
"350",0
"351",0
"352",0
"353",0
"354",1
"355",1
"356",1
"357",0
"358",0
"359",0
"360",0
"361",0
"362",0
"363",0
"364",2
"365",0
"366",0
"367",0
"368",1
"369",0
"370",0
"371",0
"372",0
"373",0
"374",1
"375",1
"376",0
"377",0
"378",0
"379",1
"380",1
"381",0
"382",0
"383",0
"384",0
"385",0
"386",0
"387",5
"388",0
"389",0
"390",0
"391",3
"392",1
"393",0
"394",0
"395",1
"396",1
"397",1
"398",0
"399",0
"400",0
"401",5
"402",0
"403",0
"404",0
"405",1
"406",0
"407",4
"408",2
"409",0
"410",3
"411",7
"412",1
"413",0
"414",0
"415",2
"416",4
"417",0
"418",1
"419",1
"420",2
"421",0
"422",1
"423",2
"424",0
"425",0
"426",0
"427",6
"428",1
"429",0
"430",1
"431",0
"432",6
"433",4
"434",0
"435",0
"436",6
"437",7
"438",1
"439",0
"440",3
"441",5
"442",0
"443",2
"444",5
"445",0
"446",0
"447",3
"448",4
"449",0
"450",1
"451",0
"452",1
"453",16
"454",1
"455",2
"456",1
"457",10
"458",1
"459",1
"460",0
"461",0
"462",1
"463",13
"464",11
"465",5
"466",8
"467",1
"468",2
"469",5
"470",2
"471",1
"472",1
"473",16
"474",2
"475",3
"476",1
"477",8
"478",5
"479",0
"480",0
"481",9
"482",0
"483",0
"484",11
"485",2
"486",1
"487",0
"488",9
"489",4
"490",2
"491",0
"492",7
"493",7
"494",0
"495",0
"496",0
"497",0
"498",15
"499",0
"500",0
"501",1
"502",6
"503",1
"504",1
"505",1
"506",0
"507",0
"508",16
"509",6
"510",0
"511",0
"512",7
"513",7
"514",2
"515",4
"516",2
"517",2
"518",2
"519",3
"520",0
"521",0
"522",15
"523",4
"524",0
"525",0
"526",1
"527",7
"528",0
"529",0
"530",6
"531",10
"532",0
"533",5
"534",7
"535",0
"536",0
"537",0
"538",9
"539",6
"540",0
"541",10
"542",2
"543",0
"544",0
"545",2
"546",5
"547",4
"548",3
"549",5
"550",0
"551",0
"552",0
"553",3
"554",2
"555",0
"556",1
"557",4
"558",0
"559",0
"560",0
"561",6
"562",3
"563",0
"564",0
"565",3
"566",6
"567",0
"568",0
"569",4
"570",2
"571",2
"572",1
"573",0
"574",0
"575",4
"576",1
"577",0
"578",0
"579",7
"580",0
"581",5
"582",0
"583",1
"584",0
"585",7
"586",2
"587",3
"588",1
"589",3
"590",5
"591",0
"592",0
"593",1
"594",1
"595",4
"596",0
"597",0
"598",5
"599",4
"600",0
"601",0
"602",7
"603",5
"604",0
"605",0
"606",1
"607",7
"608",0
"609",0
"610",1
"611",4
"612",10
"613",0
"614",0
"615",4
"616",2
"617",1
"618",0
"619",0
"620",0
"621",0
"622",0
"623",10
"624",0
"625",0
"626",0
"627",1
"628",9
"629",1
"630",0
"631",0
"632",0
"633",0
"634",7
"635",3
"636",0
"637",0
"638",0
"639",1
"640",4
"641",0
"642",0
"643",3
"644",2
"645",0
"646",1
"647",2
"648",7
"649",1
"650",2
"651",0
"652",0
"653",8
"654",0
"655",0
"656",0
"657",0
"658",0
"659",5
"660",5
"661",0
"662",3
"663",0
"664",0
"665",0
"666",2
"667",0
"668",0
"669",0
"670",1
"671",6
"672",0
"673",0
"674",0
"675",0
"676",3
"677",10
"678",1
"679",0
"680",0
"681",2
"682",5
"683",0
"684",0
"685",1
"686",6
"687",7
"688",1
"689",1
"690",5
"691",2
"692",0
"693",0
"694",0
"695",5
"696",2
"697",1
"698",0
"699",0
"700",0
"701",7
"702",2
"703",0
"704",1
"705",0
"706",0
"707",10
"708",1
"709",1
"710",0
"711",1
"712",0
"713",2
"714",4
"715",0
"716",1
"717",1
"718",6
"719",0
"720",1
"721",1
"722",0
"723",5
"724",0
"725",0
"726",0
"727",2
"728",0
"729",1
"730",0
"731",0
"732",5
"733",2
"734",0
"735",1
"736",3
"737",0
"738",4
"739",1
"740",0
"741",0
"742",0
"743",1
"744",0
"745",0
"746",0
"747",5
"748",0
"749",0
"750",0
"751",0
"752",3
"753",2
"754",0
"755",2
"756",2
"757",3
"758",2
"759",0
"760",0
"761",1
"762",5
"763",0
"764",0
"765",0
"766",4
"767",1
"768",0
"769",0
"770",0
"771",4
"772",1
"773",0
"774",0
"775",0
"776",0
"777",0
"778",0
"779",1
"780",1
"781",1
"782",2
"783",2
"784",0
"785",0
"786",0
"787",0
"788",1
"789",8
"790",0
"791",1
"792",1
"793",1
"794",0
"795",0
"796",1
"797",2
"798",1
"799",1
"800",1
"801",4
"802",0
"803",1
"804",1
"805",0
"806",2
"807",2
"808",1
"809",0
"810",0
"811",0
"812",5
"813",4
"814",1
"815",0
"816",1
"817",1
"818",1
"819",0
"820",0
"821",2
"822",4
"823",0
"824",0
"825",0
"826",0
"827",9
"828",0
"829",0
"830",0
"831",0
"832",1
"833",9
"834",0
"835",0
"836",0
"837",2
"838",4
"839",1
"840",0
"841",0
"842",4
"843",0
"844",0
"845",0
"846",3
"847",2
"848",1
"849",0
"850",0
"851",3
"852",0
"853",0
"854",0
"855",0
"856",1
"857",2
"858",1
"859",0
"860",1
"861",5
"862",3
"863",0
"864",0
"865",3
"866",0
"867",0
"868",0
"869",0
"870",0
"871",11
"872",1
"873",0
"874",1
"875",1
"876",2
"877",6
"878",0
"879",0
"880",2
"881",0
"882",0
"883",0
"884",1
"885",3
"886",2
"887",0
"888",0
"889",0
"890",1
"891",2
"892",2
"893",0
"894",0
"895",0
"896",0
"897",6
"898",2
"899",0
"900",1
"901",3
"902",5
"903",1
"904",0
"905",0
"906",2
"907",3
"908",0
"909",2
"910",3
"911",1
"912",0
"913",0
"914",0
"915",0
"916",8
"917",1
"918",1
"919",0
"920",1
"921",3
"922",0
"923",0
"924",0
"925",0
"926",8
"927",3
"928",0
"929",1
"930",0
"931",3
"932",2
"933",0
"934",0
"935",0
"936",3
"937",0
"938",1
"939",0
"940",0
"941",2
"942",1
"943",0
"944",0
"945",0
"946",0
"947",8
"948",2
"949",0
"950",0
"951",0
"952",7
"953",5
"954",1
"955",1
"956",5
"957",2
"958",0
"959",0
"960",2
"961",2
"962",2
"963",0
"964",0
"965",6
"966",4
"967",1
"968",0
"969",2
"970",2
"971",0
"972",0
"973",1
"974",0
"975",3
"976",1
"977",2
"978",1
"979",1
"980",5
"981",3
"982",0
"983",0
"984",0
"985",0
"986",0
"987",4
"988",1
"989",1
"990",5
"991",1
"992",8
"993",2
"994",1
"995",0
"996",3
"997",7
"998",0
"999",10
"1000",5
"1001",0
"1002",1
"1003",3
"1004",1
"1005",0
"1006",1
"1007",1
"1008",6
"1009",3
"1010",0
"1011",6
"1012",4
"1013",0
"1014",1
"1015",8
"1016",1
"1017",0
"1018",0
"1019",6
"1020",5
"1021",0
"1022",0
"1023",1
"1024",0
"1025",7
"1026",4
"1027",0
"1028",3
"1029",2
"1030",0
"1031",1
"1032",0
"1033",4
"1034",2
"1035",2
"1036",3
"1037",0
"1038",1
"1039",0
"1040",5
"1041",4
"1042",0
"1043",0
"1044",0
"1045",0
"1046",4
"1047",0
"1048",2
"1049",0
"1050",0
"1051",0
"1052",17
"1053",5
"1054",0
"1055",5
"1056",5
"1057",0
"1058",0
"1059",5
"1060",3
"1061",0
"1062",2
"1063",1
"1064",2
"1065",1
"1066",0
"1067",6
"1068",1
"1069",0
"1070",0
"1071",1
"1072",0
"1073",8
"1074",5
"1075",1
"1076",10
"1077",4
"1078",0
"1079",1
"1080",0
"1081",6
"1082",11
"1083",0
"1084",7
"1085",1
"1086",0
"1087",0
"1088",13
"1089",4
"1090",0
"1091",0
"1092",4
"1093",1
"1094",0
"1095",0
"1096",11
"1097",3
"1098",0
"1099",0
"1100",2
"1101",0
"1102",0
"1103",3
"1104",2
"1105",2
"1106",0
"1107",0
"1108",6
"1109",4
"1110",0
"1111",0
"1112",8
"1113",2
"1114",0
"1115",2
"1116",12
"1117",2
"1118",0
"1119",5
"1120",4
"1121",1
"1122",0
"1123",3
"1124",5
"1125",1
"1126",0
"1127",2
"1128",9
"1129",3
"1130",1
"1131",0
"1132",11
"1133",1
"1134",1
"1135",0
"1136",3
"1137",1
"1138",0
"1139",1
"1140",9
"1141",1
"1142",0
"1143",0
"1144",14
"1145",4
"1146",0
"1147",0
"1148",0
"1149",2
"1150",5
"1151",0
"1152",4
"1153",7
"1154",1
"1155",0
"1156",2
"1157",5
"1158",1
"1159",8
"1160",2
"1161",1
"1162",1
"1163",0
"1164",5
"1165",12
"1166",0
"1167",0
"1168",2
"1169",7
"1170",2
"1171",1
"1172",0
"1173",3
"1174",0
"1175",0
"1176",4
"1177",5
"1178",0
"1179",0
"1180",0
"1181",6
"1182",2
"1183",0
"1184",2
"1185",0
"1186",2
"1187",8
"1188",0
"1189",2
"1190",0
"1191",3
"1192",0
"1193",0
"1194",0
"1195",3
"1196",3
"1197",2
"1198",0
"1199",0
"1200",0
"1201",0
"1202",14
"1203",0
"1204",1
"1205",0
"1206",3
"1207",1
"1208",0
"1209",0
"1210",9
"1211",5
"1212",0
"1213",0
"1214",0
"1215",8
"1216",1
"1217",0
"1218",0
"1219",0
"1220",2
"1221",3
"1222",12
"1223",3
"1224",0
"1225",0
"1226",3
"1227",3
"1228",1
"1229",1
"1230",3
"1231",1
"1232",1
"1233",0
"1234",4
"1235",1
"1236",0
"1237",0
"1238",0
"1239",0
"1240",3
"1241",2
"1242",0
"1243",0
"1244",1
"1245",0
"1246",0
"1247",2
"1248",2
"1249",0
"1250",0
"1251",0
"1252",0
"1253",0
"1254",3
"1255",2
"1256",0
"1257",0
"1258",0
"1259",0
"1260",1
"1261",0
"1262",4
"1263",2
"1264",0
"1265",0
"1266",0
"1267",0
"1268",0
"1269",0
"1270",4
"1271",1
"1272",1
"1273",1
"1274",0
"1275",0
"1276",0
"1277",4
"1278",1
"1279",0
"1280",0
"1281",0
"1282",0
"1283",0
"1284",0
"1285",5
"1286",3
"1287",1
"1288",0
"1289",1
"1290",0
"1291",0
"1292",0
"1293",0
"1294",0
"1295",0
"1296",0
"1297",6
"1298",0
"1299",0
"1300",0
"1301",0
"1302",0
"1303",0
"1304",0
"1305",3
"1306",0
"1307",0
"1308",0
"1309",0
"1310",0
"1311",0
"1312",0
"1313",0
"1314",0
"1315",0
"1316",0
"1317",4
"1318",0
"1319",0
"1320",0
"1321",0
"1322",0
"1323",0
"1324",0
"1325",1
"1326",1
"1327",0
"1328",0
"1329",0
"1330",0
"1331",0
"1332",0
"1333",0
"1334",0
"1335",1
"1336",0
"1337",3
"1338",2
"1339",0
"1340",0
"1341",1
"1342",0
"1343",0
"1344",0
"1345",1
"1346",4
"1347",0
"1348",0
"1349",0
"1350",0
"1351",0
"1352",0
"1353",0
"1354",0
"1355",0
"1356",0
"1357",0
"1358",2
"1359",3
"1360",1
"1361",0
"1362",0
"1363",0
"1364",0
"1365",0
"1366",0
"1367",2
"1368",0
"1369",0
"1370",1
"1371",0
"1372",0
"1373",0
"1374",0
"1375",0
"1376",0
"1377",0
"1378",0
"1379",0
"1380",0
"1381",0
"1382",0
"1383",0
"1384",1
"1385",5
"1386",0
"1387",0
"1388",0
"1389",0
"1390",0
"1391",0
"1392",0
"1393",0
"1394",0
"1395",0
"1396",0
"1397",0
"1398",0
"1399",0
"1400",0
"1401",0
"1402",0
"1403",0
"1404",0
"1405",0
"1406",0
"1407",0
"1408",0
"1409",0
"1410",0
"1411",0
"1412",0
"1413",0
"1414",0
"1415",0
"1416",0
"1417",0
"1418",0
"1419",0
"1420",0
"1421",0
"1422",0
"1423",0
"1424",0
"1425",0
"1426",0
"1427",0
"1428",0
"1429",0
"1430",0
"1431",0
"1432",0
"1433",0
"1434",0
"1435",0
"1436",0
"1437",0
"1438",0
"1439",0
"1440",0
"1441",0
