"","y_126"
"224",0
"225",0
"226",0
"227",0
"228",0
"229",0
"230",0
"231",0
"232",0
"233",0
"234",0
"235",0
"236",0
"237",0
"238",0
"239",0
"240",0
"241",0
"242",0
"243",0
"244",0
"245",0
"246",0
"247",0
"248",0
"249",0
"250",0
"251",0
"252",0
"253",0
"254",0
"255",0
"256",0
"257",0
"258",0
"259",0
"260",0
"261",0
"262",0
"263",0
"264",0
"265",0
"266",0
"267",0
"268",0
"269",0
"270",0
"271",0
"272",0
"273",0
"274",0
"275",0
"276",0
"277",0
"278",0
"279",0
"280",0
"281",0
"282",0
"283",0
"284",0
"285",0
"286",0
"287",0
"288",0
"289",0
"290",0
"291",0
"292",0
"293",0
"294",0
"295",0
"296",0
"297",0
"298",0
"299",0
"300",0
"301",0
"302",0
"303",0
"304",0
"305",0
"306",0
"307",0
"308",0
"309",0
"310",0
"311",0
"312",0
"313",0
"314",0
"315",0
"316",0
"317",0
"318",0
"319",0
"320",0
"321",0
"322",0
"323",0
"324",0
"325",0
"326",0
"327",0
"328",0
"329",0
"330",0
"331",0
"332",0
"333",0
"334",0
"335",0
"336",1
"337",0
"338",0
"339",0
"340",0
"341",0
"342",0
"343",0
"344",0
"345",0
"346",0
"347",0
"348",0
"349",0
"350",0
"351",0
"352",0
"353",0
"354",0
"355",1
"356",5
"357",0
"358",0
"359",0
"360",0
"361",0
"362",0
"363",0
"364",0
"365",0
"366",3
"367",0
"368",0
"369",0
"370",0
"371",0
"372",0
"373",0
"374",0
"375",0
"376",8
"377",7
"378",0
"379",0
"380",0
"381",2
"382",0
"383",0
"384",0
"385",0
"386",1
"387",0
"388",0
"389",0
"390",0
"391",0
"392",0
"393",0
"394",0
"395",1
"396",24
"397",8
"398",1
"399",0
"400",1
"401",0
"402",0
"403",2
"404",8
"405",0
"406",0
"407",0
"408",0
"409",0
"410",0
"411",5
"412",17
"413",4
"414",0
"415",1
"416",2
"417",4
"418",1
"419",0
"420",1
"421",5
"422",0
"423",0
"424",1
"425",0
"426",2
"427",2
"428",0
"429",0
"430",0
"431",0
"432",8
"433",20
"434",0
"435",1
"436",2
"437",2
"438",0
"439",2
"440",14
"441",1
"442",0
"443",0
"444",0
"445",1
"446",2
"447",0
"448",3
"449",17
"450",16
"451",1
"452",5
"453",2
"454",1
"455",0
"456",1
"457",0
"458",0
"459",6
"460",14
"461",1
"462",0
"463",3
"464",9
"465",1
"466",0
"467",0
"468",2
"469",1
"470",0
"471",0
"472",12
"473",17
"474",0
"475",2
"476",0
"477",7
"478",3
"479",0
"480",0
"481",10
"482",17
"483",1
"484",0
"485",2
"486",2
"487",5
"488",3
"489",0
"490",0
"491",2
"492",10
"493",13
"494",2
"495",7
"496",1
"497",0
"498",3
"499",7
"500",3
"501",0
"502",4
"503",7
"504",1
"505",1
"506",2
"507",0
"508",1
"509",2
"510",0
"511",0
"512",1
"513",16
"514",11
"515",1
"516",0
"517",0
"518",14
"519",1
"520",0
"521",1
"522",0
"523",1
"524",0
"525",0
"526",2
"527",17
"528",2
"529",1
"530",3
"531",0
"532",0
"533",3
"534",17
"535",2
"536",0
"537",10
"538",6
"539",1
"540",1
"541",10
"542",3
"543",0
"544",1
"545",3
"546",0
"547",0
"548",4
"549",1
"550",1
"551",0
"552",0
"553",0
"554",1
"555",12
"556",4
"557",1
"558",8
"559",6
"560",0
"561",1
"562",0
"563",0
"564",0
"565",3
"566",1
"567",0
"568",1
"569",2
"570",0
"571",0
"572",0
"573",1
"574",5
"575",5
"576",0
"577",1
"578",6
"579",0
"580",0
"581",1
"582",8
"583",1
"584",0
"585",0
"586",3
"587",3
"588",0
"589",0
"590",1
"591",2
"592",9
"593",1
"594",0
"595",2
"596",2
"597",1
"598",0
"599",0
"600",1
"601",3
"602",1
"603",0
"604",0
"605",0
"606",0
"607",1
"608",1
"609",0
"610",0
"611",0
"612",0
"613",0
"614",1
"615",10
"616",3
"617",3
"618",0
"619",2
"620",0
"621",0
"622",5
"623",1
"624",0
"625",1
"626",1
"627",1
"628",1
"629",0
"630",0
"631",0
"632",6
"633",2
"634",1
"635",0
"636",0
"637",0
"638",0
"639",0
"640",0
"641",0
"642",2
"643",3
"644",1
"645",0
"646",2
"647",0
"648",0
"649",0
"650",0
"651",2
"652",4
"653",0
"654",0
"655",0
"656",0
"657",1
"658",0
"659",0
"660",0
"661",5
"662",2
"663",0
"664",0
"665",0
"666",1
"667",1
"668",0
"669",0
"670",0
"671",3
"672",0
"673",0
"674",0
"675",0
"676",0
"677",0
"678",0
"679",0
"680",1
"681",6
"682",3
"683",0
"684",0
"685",0
"686",3
"687",1
"688",0
"689",0
"690",0
"691",0
"692",0
"693",2
"694",3
"695",0
"696",0
"697",2
"698",0
"699",1
"700",0
"701",1
"702",1
"703",1
"704",0
"705",0
"706",0
"707",1
"708",0
"709",0
"710",0
"711",5
"712",5
"713",1
"714",1
"715",1
"716",0
"717",0
"718",0
"719",0
"720",0
"721",1
"722",1
"723",0
"724",0
"725",0
"726",3
"727",2
"728",0
"729",0
"730",0
"731",0
"732",0
"733",0
"734",0
"735",0
"736",0
"737",1
"738",1
"739",0
"740",0
"741",0
"742",5
"743",0
"744",0
"745",0
"746",1
"747",1
"748",0
"749",0
"750",0
"751",2
"752",1
"753",0
"754",0
"755",0
"756",0
"757",0
"758",0
"759",0
"760",0
"761",0
"762",1
"763",0
"764",0
"765",0
"766",0
"767",0
"768",3
"769",0
"770",0
"771",0
"772",4
"773",6
"774",0
"775",0
"776",0
"777",1
"778",0
"779",0
"780",0
"781",3
"782",1
"783",0
"784",0
"785",0
"786",5
"787",1
"788",0
"789",0
"790",0
"791",0
"792",0
"793",1
"794",0
"795",0
"796",0
"797",0
"798",0
"799",0
"800",1
"801",6
"802",3
"803",0
"804",0
"805",1
"806",0
"807",3
"808",0
"809",0
"810",0
"811",1
"812",5
"813",1
"814",0
"815",0
"816",0
"817",0
"818",0
"819",0
"820",0
"821",0
"822",0
"823",0
"824",1
"825",0
"826",1
"827",0
"828",0
"829",0
"830",0
"831",1
"832",0
"833",0
"834",0
"835",0
"836",0
"837",1
"838",0
"839",0
"840",0
"841",2
"842",0
"843",1
"844",1
"845",1
"846",0
"847",0
"848",0
"849",0
"850",0
"851",0
"852",0
"853",2
"854",0
"855",1
"856",0
"857",2
"858",0
"859",3
"860",1
"861",2
"862",1
"863",1
"864",0
"865",0
"866",0
"867",0
"868",0
"869",1
"870",0
"871",3
"872",0
"873",0
"874",0
"875",0
"876",2
"877",0
"878",1
"879",0
"880",1
"881",2
"882",0
"883",0
"884",0
"885",0
"886",2
"887",0
"888",0
"889",0
"890",1
"891",0
"892",2
"893",0
"894",0
"895",1
"896",0
"897",0
"898",0
"899",0
"900",0
"901",1
"902",3
"903",0
"904",0
"905",0
"906",1
"907",1
"908",1
"909",0
"910",0
"911",0
"912",0
"913",4
"914",0
"915",0
"916",0
"917",1
"918",0
"919",0
"920",2
"921",2
"922",0
"923",0
"924",0
"925",0
"926",0
"927",1
"928",0
"929",0
"930",1
"931",9
"932",2
"933",0
"934",0
"935",0
"936",2
"937",0
"938",0
"939",0
"940",0
"941",0
"942",0
"943",0
"944",2
"945",1
"946",0
"947",0
"948",1
"949",4
"950",3
"951",1
"952",1
"953",0
"954",0
"955",0
"956",1
"957",0
"958",0
"959",0
"960",0
"961",0
"962",0
"963",0
"964",1
"965",1
"966",0
"967",0
"968",0
"969",0
"970",0
"971",0
"972",0
"973",1
"974",0
"975",0
"976",1
"977",0
"978",1
"979",1
"980",4
"981",2
"982",0
"983",0
"984",4
"985",0
"986",0
"987",0
"988",2
"989",5
"990",0
"991",0
"992",2
"993",0
"994",0
"995",0
"996",0
"997",0
"998",0
"999",0
"1000",1
"1001",0
"1002",0
"1003",0
"1004",0
"1005",3
"1006",0
"1007",0
"1008",0
"1009",1
"1010",0
"1011",0
"1012",0
"1013",3
"1014",0
"1015",0
"1016",1
"1017",0
"1018",0
"1019",0
"1020",2
"1021",1
"1022",0
"1023",1
"1024",3
"1025",0
"1026",0
"1027",0
"1028",0
"1029",0
"1030",1
"1031",1
"1032",3
"1033",0
"1034",1
"1035",0
"1036",0
"1037",0
"1038",0
"1039",2
"1040",1
"1041",0
"1042",0
"1043",0
"1044",7
"1045",2
"1046",0
"1047",0
"1048",0
"1049",0
"1050",0
"1051",0
"1052",1
"1053",0
"1054",0
"1055",0
"1056",1
"1057",0
"1058",1
"1059",1
"1060",1
"1061",1
"1062",1
"1063",2
"1064",0
"1065",0
"1066",0
"1067",0
"1068",3
"1069",3
"1070",0
"1071",1
"1072",4
"1073",3
"1074",0
"1075",2
"1076",3
"1077",1
"1078",1
"1079",0
"1080",2
"1081",0
"1082",0
"1083",1
"1084",6
"1085",1
"1086",0
"1087",2
"1088",1
"1089",1
"1090",0
"1091",0
"1092",1
"1093",0
"1094",0
"1095",3
"1096",2
"1097",2
"1098",0
"1099",1
"1100",1
"1101",1
"1102",1
"1103",0
"1104",5
"1105",2
"1106",0
"1107",0
"1108",1
"1109",0
"1110",0
"1111",0
"1112",1
"1113",5
"1114",1
"1115",0
"1116",2
"1117",1
"1118",0
"1119",0
"1120",3
"1121",4
"1122",1
"1123",0
"1124",1
"1125",0
"1126",1
"1127",0
"1128",0
"1129",5
"1130",1
"1131",0
"1132",1
"1133",1
"1134",0
"1135",0
"1136",1
"1137",0
"1138",0
"1139",1
"1140",5
"1141",0
"1142",0
"1143",1
"1144",0
"1145",0
"1146",0
"1147",0
"1148",1
"1149",0
"1150",0
"1151",1
"1152",4
"1153",3
"1154",0
"1155",0
"1156",5
"1157",1
"1158",1
"1159",0
"1160",0
"1161",6
"1162",2
"1163",1
"1164",0
"1165",0
"1166",0
"1167",0
"1168",0
"1169",0
"1170",0
"1171",3
"1172",0
"1173",0
"1174",0
"1175",1
"1176",3
"1177",0
"1178",0
"1179",0
"1180",0
"1181",1
"1182",6
"1183",0
"1184",0
"1185",0
"1186",1
"1187",0
"1188",0
"1189",0
"1190",0
"1191",4
"1192",5
"1193",1
"1194",0
"1195",0
"1196",2
"1197",0
"1198",0
"1199",1
"1200",1
"1201",1
"1202",3
"1203",1
"1204",0
"1205",0
"1206",0
"1207",0
"1208",1
"1209",0
"1210",0
"1211",2
"1212",3
"1213",0
"1214",0
"1215",2
"1216",0
"1217",1
"1218",0
"1219",0
"1220",0
"1221",5
"1222",0
"1223",0
"1224",0
"1225",0
"1226",0
"1227",0
"1228",0
"1229",1
"1230",0
"1231",0
"1232",0
"1233",1
"1234",1
"1235",1
"1236",0
"1237",0
"1238",0
"1239",0
"1240",0
"1241",0
"1242",0
"1243",0
"1244",3
"1245",1
"1246",0
"1247",1
"1248",0
"1249",4
"1250",6
"1251",0
"1252",0
"1253",0
"1254",0
"1255",0
"1256",0
"1257",0
"1258",5
"1259",0
"1260",0
"1261",0
"1262",0
"1263",0
"1264",0
"1265",2
"1266",2
"1267",0
"1268",0
"1269",0
"1270",0
"1271",0
"1272",0
"1273",0
"1274",0
"1275",0
"1276",1
"1277",1
"1278",0
"1279",0
"1280",0
"1281",0
"1282",0
"1283",0
"1284",0
"1285",1
"1286",1
"1287",2
"1288",0
"1289",0
"1290",0
"1291",0
"1292",0
"1293",0
"1294",0
"1295",0
"1296",1
"1297",1
"1298",1
"1299",0
"1300",0
"1301",0
"1302",0
"1303",0
"1304",0
"1305",1
"1306",1
"1307",2
"1308",0
"1309",0
"1310",0
"1311",0
"1312",0
"1313",0
"1314",0
"1315",0
"1316",0
"1317",0
"1318",0
"1319",0
"1320",0
"1321",0
"1322",0
"1323",0
"1324",0
"1325",0
"1326",2
"1327",0
"1328",0
"1329",0
"1330",0
"1331",0
"1332",0
"1333",0
"1334",0
"1335",0
"1336",0
"1337",0
"1338",0
"1339",3
"1340",0
"1341",0
"1342",0
"1343",0
"1344",0
"1345",0
"1346",0
"1347",0
"1348",0
"1349",0
"1350",0
"1351",0
"1352",0
"1353",0
"1354",0
"1355",0
"1356",0
"1357",0
"1358",1
"1359",1
"1360",0
"1361",0
"1362",0
"1363",0
"1364",0
"1365",0
"1366",0
"1367",0
"1368",0
"1369",0
"1370",0
"1371",0
"1372",0
"1373",0
"1374",0
"1375",0
"1376",0
"1377",0
"1378",0
"1379",0
"1380",0
"1381",0
"1382",0
"1383",0
"1384",0
"1385",0
"1386",0
"1387",0
"1388",0
"1389",0
"1390",0
"1391",0
"1392",0
"1393",0
"1394",0
"1395",0
"1396",0
"1397",0
"1398",0
"1399",0
"1400",0
"1401",0
"1402",0
"1403",0
"1404",0
"1405",0
"1406",0
"1407",0
"1408",0
"1409",0
"1410",0
"1411",0
"1412",0
"1413",0
"1414",0
"1415",0
"1416",0
"1417",0
"1418",0
"1419",0
"1420",0
"1421",0
"1422",0
"1423",0
"1424",0
"1425",0
"1426",0
"1427",0
"1428",0
"1429",0
"1430",0
"1431",0
"1432",0
"1433",0
"1434",0
"1435",0
"1436",0
"1437",0
"1438",0
"1439",0
"1440",0
"1441",0
